preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
A bathrobe is a,clothing.,bathrobe,clothing,24,"(-5.5943074226379395, -2.7971537113189697, [-5.568106174468994, -0.026201248168945312])",335174458,bert-large-uncased
A slip is a,clothing.,slip,clothing,25,"(-15.644692420959473, -7.822346210479736, [-15.61156177520752, -0.033130645751953125])",335174458,bert-large-uncased
A bra is a,clothing.,bra,clothing,26,"(-7.745466232299805, -3.8727331161499023, [-7.718544006347656, -0.026922225952148438])",335174458,bert-large-uncased
A shoe is a,clothing.,shoe,clothing,27,"(-9.181869506835938, -4.590934753417969, [-9.141670227050781, -0.04019927978515625])",335174458,bert-large-uncased
A tuxedo is a,clothing.,tuxedo,clothing,28,"(-6.360388278961182, -3.180194139480591, [-6.335007190704346, -0.025381088256835938])",335174458,bert-large-uncased
A stocking is a,clothing.,stocking,clothing,29,"(-5.000864028930664, -2.500432014465332, [-4.979833602905273, -0.021030426025390625])",335174458,bert-large-uncased
A vest is a,clothing.,vest,clothing,30,"(-5.994307994842529, -2.9971539974212646, [-5.971574306488037, -0.022733688354492188])",335174458,bert-large-uncased
A nylon is a,clothing.,nylon,clothing,31,"(-8.829240798950195, -4.414620399475098, [-8.79738998413086, -0.03185081481933594])",335174458,bert-large-uncased
A cape is a,clothing.,cape,clothing,32,"(-9.627676010131836, -4.813838005065918, [-9.605005264282227, -0.022670745849609375])",335174458,bert-large-uncased
A boot is a,clothing.,boot,clothing,33,"(-11.901968002319336, -5.950984001159668, [-11.868885040283203, -0.03308296203613281])",335174458,bert-large-uncased
A sandal is a,clothing.,sandal,clothing,34,"(-9.076068878173828, -4.538034439086914, [-9.052637100219727, -0.023431777954101562])",335174458,bert-large-uncased
A tie is a,clothing.,tie,clothing,35,"(-8.463258743286133, -4.231629371643066, [-8.426620483398438, -0.03663825988769531])",335174458,bert-large-uncased
A girdle is a,clothing.,girdle,clothing,36,"(-8.220451354980469, -4.110225677490234, [-8.17348861694336, -0.046962738037109375])",335174458,bert-large-uncased
A belt is a,clothing.,belt,clothing,37,"(-7.903927326202393, -3.9519636631011963, [-7.878742694854736, -0.02518463134765625])",335174458,bert-large-uncased
A scarf is a,clothing.,scarf,clothing,38,"(-7.993006229400635, -3.9965031147003174, [-7.970430850982666, -0.02257537841796875])",335174458,bert-large-uncased
A mitten is a,clothing.,mitten,clothing,39,"(-8.185111999511719, -4.092555999755859, [-8.15966796875, -0.02544403076171875])",335174458,bert-large-uncased
A slipper is a,clothing.,slipper,clothing,40,"(-7.9456987380981445, -3.9728493690490723, [-7.915499687194824, -0.030199050903320312])",335174458,bert-large-uncased
A hat is a,clothing.,hat,clothing,41,"(-8.328682899475098, -4.164341449737549, [-8.260960578918457, -0.06772232055664062])",335174458,bert-large-uncased
An overshoe is a,clothing.,overshoe,clothing,42,"(-11.069158554077148, -5.534579277038574, [-11.016460418701172, -0.05269813537597656])",335174458,bert-large-uncased
A glove is a,clothing.,glove,clothing,43,"(-9.419974327087402, -4.709987163543701, [-9.33914852142334, -0.0808258056640625])",335174458,bert-large-uncased
An apron is a,clothing.,apron,clothing,44,"(-8.109848022460938, -4.054924011230469, [-8.088556289672852, -0.021291732788085938])",335174458,bert-large-uncased
An earmuff is a,clothing.,earmuff,clothing,45,"(-8.993646621704102, -4.496823310852051, [-8.959602355957031, -0.03404426574707031])",335174458,bert-large-uncased
A handkerchief is a,clothing.,handkerchief,clothing,46,"(-8.569538116455078, -4.284769058227539, [-8.548093795776367, -0.021444320678710938])",335174458,bert-large-uncased
A purse is a,clothing.,purse,clothing,47,"(-9.121389389038086, -4.560694694519043, [-9.059972763061523, -0.0614166259765625])",335174458,bert-large-uncased
A hairband is a,clothing.,hairband,clothing,48,"(-9.103121757507324, -4.551560878753662, [-9.075898170471191, -0.027223587036132812])",335174458,bert-large-uncased
A ring is a,clothing.,ring,clothing,49,"(-12.20524787902832, -6.10262393951416, [-12.019046783447266, -0.1862010955810547])",335174458,bert-large-uncased
An earring is a,clothing.,earring,clothing,50,"(-10.673927307128906, -5.336963653564453, [-10.631607055664062, -0.04232025146484375])",335174458,bert-large-uncased
A watch is a,clothing.,watch,clothing,51,"(-12.7506103515625, -6.37530517578125, [-12.608247756958008, -0.1423625946044922])",335174458,bert-large-uncased
A cuff link is a,clothing.,cuff link,clothing,52,"(-10.845829963684082, -5.422914981842041, [-10.801384925842285, -0.044445037841796875])",335174458,bert-large-uncased
A necklace is a,clothing.,necklace,clothing,53,"(-8.866111755371094, -4.433055877685547, [-8.833139419555664, -0.03297233581542969])",335174458,bert-large-uncased
A bracelet is a,clothing.,bracelet,clothing,54,"(-9.863670349121094, -4.931835174560547, [-9.828252792358398, -0.03541755676269531])",335174458,bert-large-uncased
A cane is a,clothing.,cane,clothing,55,"(-10.75991153717041, -5.379955768585205, [-10.66971492767334, -0.09019660949707031])",335174458,bert-large-uncased
An automobile is a,vehicle.,automobile,vehicle,1,"(-0.4816141128540039, -0.24080705642700195, [-0.4664030075073242, -0.015211105346679688])",335174458,bert-large-uncased
A station wagon is a,vehicle.,station wagon,vehicle,2,"(-1.5583162307739258, -0.7791581153869629, [-1.5495672225952148, -0.008749008178710938])",335174458,bert-large-uncased
A truck is a,vehicle.,truck,vehicle,3,"(-3.583828926086426, -1.791914463043213, [-3.529984474182129, -0.053844451904296875])",335174458,bert-large-uncased
A car is a,vehicle.,car,vehicle,4,"(-1.868300437927246, -0.934150218963623, [-1.7883081436157227, -0.07999229431152344])",335174458,bert-large-uncased
A bus is a,vehicle.,bus,vehicle,5,"(-2.373793601989746, -1.186896800994873, [-2.278012275695801, -0.09578132629394531])",335174458,bert-large-uncased
A taxi is a,vehicle.,taxi,vehicle,6,"(-4.668266296386719, -2.3341331481933594, [-4.636861801147461, -0.03140449523925781])",335174458,bert-large-uncased
A jeep is a,vehicle.,jeep,vehicle,7,"(-3.0159120559692383, -1.5079560279846191, [-2.963625907897949, -0.05228614807128906])",335174458,bert-large-uncased
An ambulance is a,vehicle.,ambulance,vehicle,8,"(-3.6541523933410645, -1.8270761966705322, [-3.6109166145324707, -0.04323577880859375])",335174458,bert-large-uncased
A motorcycle is a,vehicle.,motorcycle,vehicle,9,"(-1.2938737869262695, -0.6469368934631348, [-1.2681283950805664, -0.025745391845703125])",335174458,bert-large-uncased
A streetcar is a,vehicle.,streetcar,vehicle,10,"(-1.7182273864746094, -0.8591136932373047, [-1.6921253204345703, -0.026102066040039062])",335174458,bert-large-uncased
A van is a,vehicle.,van,vehicle,11,"(-1.449589729309082, -0.724794864654541, [-1.4221773147583008, -0.02741241455078125])",335174458,bert-large-uncased
A honda is a,vehicle.,Honda,vehicle,12,"(-3.582219123840332, -1.791109561920166, [-3.516524314880371, -0.06569480895996094])",335174458,bert-large-uncased
A cable car is a,vehicle.,cable car,vehicle,13,"(-4.374885559082031, -2.1874427795410156, [-4.315671920776367, -0.05921363830566406])",335174458,bert-large-uncased
A train is a,vehicle.,train,vehicle,14,"(-2.537965774536133, -1.2689828872680664, [-2.4353408813476562, -0.10262489318847656])",335174458,bert-large-uncased
A trolley is a,vehicle.,trolley,vehicle,15,"(-1.8775062561035156, -0.9387531280517578, [-1.8636016845703125, -0.013904571533203125])",335174458,bert-large-uncased
A bicycle is a,vehicle.,bicycle,vehicle,16,"(-2.6877450942993164, -1.3438725471496582, [-2.6349592208862305, -0.05278587341308594])",335174458,bert-large-uncased
A carriage is a,vehicle.,carriage,vehicle,17,"(-0.8184967041015625, -0.40924835205078125, [-0.8014144897460938, -0.01708221435546875])",335174458,bert-large-uncased
An airplane is a,vehicle.,airplane,vehicle,18,"(-2.9140634536743164, -1.4570317268371582, [-2.713191032409668, -0.20087242126464844])",335174458,bert-large-uncased
A bike is a,vehicle.,bike,vehicle,19,"(-2.262570381164551, -1.1312851905822754, [-2.200808525085449, -0.06176185607910156])",335174458,bert-large-uncased
A boat is a,vehicle.,boat,vehicle,20,"(-3.98281192779541, -1.991405963897705, [-3.8333959579467773, -0.1494159698486328])",335174458,bert-large-uncased
A jet is a,vehicle.,jet,vehicle,21,"(-3.630753517150879, -1.8153767585754395, [-3.5065298080444336, -0.12422370910644531])",335174458,bert-large-uncased
A ship is a,vehicle.,ship,vehicle,22,"(-5.649810314178467, -2.8249051570892334, [-5.472133159637451, -0.17767715454101562])",335174458,bert-large-uncased
A scooter is a,vehicle.,scooter,vehicle,23,"(-2.5654773712158203, -1.2827386856079102, [-2.5407886505126953, -0.024688720703125])",335174458,bert-large-uncased
A tractor is a,vehicle.,tractor,vehicle,24,"(-0.9717693328857422, -0.4858846664428711, [-0.963836669921875, -0.007932662963867188])",335174458,bert-large-uncased
A wagon is a,vehicle.,wagon,vehicle,25,"(-1.2484607696533203, -0.6242303848266602, [-1.2154865264892578, -0.0329742431640625])",335174458,bert-large-uncased
A subway is a,vehicle.,subway,vehicle,26,"(-5.3988189697265625, -2.6994094848632812, [-5.311235427856445, -0.08758354187011719])",335174458,bert-large-uncased
A trailer is a,vehicle.,trailer,vehicle,27,"(-3.3956918716430664, -1.6978459358215332, [-3.386521339416504, -0.0091705322265625])",335174458,bert-large-uncased
A cart is a,vehicle.,cart,vehicle,28,"(-1.45904541015625, -0.729522705078125, [-1.4316635131835938, -0.02738189697265625])",335174458,bert-large-uncased
A wheelchair is a,vehicle.,wheelchair,vehicle,29,"(-3.4552135467529297, -1.7276067733764648, [-3.43548583984375, -0.019727706909179688])",335174458,bert-large-uncased
A yacht is a,vehicle.,yacht,vehicle,30,"(-5.179786682128906, -2.589893341064453, [-4.998050689697266, -0.18173599243164062])",335174458,bert-large-uncased
A tank is a,vehicle.,tank,vehicle,31,"(-1.5853033065795898, -0.7926516532897949, [-1.557093620300293, -0.028209686279296875])",335174458,bert-large-uncased
A go-cart is a,vehicle.,go-cart,vehicle,32,"(-2.7540998458862305, -1.3770499229431152, [-2.7158594131469727, -0.03824043273925781])",335174458,bert-large-uncased
A rowboat is a,vehicle.,rowboat,vehicle,33,"(-6.255465507507324, -3.127732753753662, [-6.198210716247559, -0.057254791259765625])",335174458,bert-large-uncased
A dogsled is a,vehicle.,dogsled,vehicle,34,"(-5.9824538230896, -2.9912269115448, [-5.901971340179443, -0.08048248291015625])",335174458,bert-large-uncased
A tricycle is a,vehicle.,tricycle,vehicle,35,"(-3.679356575012207, -1.8396782875061035, [-3.6557111740112305, -0.023645401000976562])",335174458,bert-large-uncased
A canoe is a,vehicle.,canoe,vehicle,36,"(-4.645214080810547, -2.3226070404052734, [-4.490118026733398, -0.15509605407714844])",335174458,bert-large-uncased
A raft is a,vehicle.,raft,vehicle,37,"(-5.9350104331970215, -2.9675052165985107, [-5.832000255584717, -0.10301017761230469])",335174458,bert-large-uncased
A submarine is a,vehicle.,submarine,vehicle,38,"(-6.25019645690918, -3.12509822845459, [-6.151952743530273, -0.09824371337890625])",335174458,bert-large-uncased
A sled is a,vehicle.,sled,vehicle,39,"(-1.5493221282958984, -0.7746610641479492, [-1.4925422668457031, -0.05677986145019531])",335174458,bert-large-uncased
A horse is a,vehicle.,horse,vehicle,40,"(-4.400094032287598, -2.200047016143799, [-4.2306413650512695, -0.16945266723632812])",335174458,bert-large-uncased
A rocket is a,vehicle.,rocket,vehicle,41,"(-3.417975425720215, -1.7089877128601074, [-3.34377384185791, -0.07420158386230469])",335174458,bert-large-uncased
A blimp is a,vehicle.,blimp,vehicle,42,"(-4.526068687438965, -2.2630343437194824, [-4.492829322814941, -0.03323936462402344])",335174458,bert-large-uncased
A skate is a,vehicle.,skate,vehicle,43,"(-4.68483829498291, -2.342419147491455, [-4.542967796325684, -0.14187049865722656])",335174458,bert-large-uncased
A camel is a,vehicle.,camel,vehicle,44,"(-7.274301528930664, -3.637150764465332, [-7.238969802856445, -0.03533172607421875])",335174458,bert-large-uncased
Feet are,vehicles.,feet,vehicle,45,"(-10.914694786071777, -5.457347393035889, [-10.763972282409668, -0.15072250366210938])",335174458,bert-large-uncased
A ski is a,vehicle.,ski,vehicle,46,"(-3.7790164947509766, -1.8895082473754883, [-3.7178497314453125, -0.06116676330566406])",335174458,bert-large-uncased
A skateboard is a,vehicle.,skateboard,vehicle,47,"(-4.526432037353516, -2.263216018676758, [-4.402248382568359, -0.12418365478515625])",335174458,bert-large-uncased
A wheelbarrow is a,vehicle.,wheelbarrow,vehicle,48,"(-4.513631820678711, -2.2568159103393555, [-4.482929229736328, -0.030702590942382812])",335174458,bert-large-uncased
A surfboard is a,vehicle.,surfboard,vehicle,49,"(-5.593263626098633, -2.7966318130493164, [-5.510961532592773, -0.08230209350585938])",335174458,bert-large-uncased
An elevator is a,vehicle.,elevator,vehicle,50,"(-5.041478633880615, -2.5207393169403076, [-4.964066982269287, -0.07741165161132812])",335174458,bert-large-uncased
A chair is a type of,furniture.,chair,furniture,1,"(-2.262247085571289, -1.1311235427856445, [-2.260263442993164, -0.001983642578125])",335174458,bert-large-uncased
A sofa is a type of,furniture.,sofa,furniture,2,"(-1.5964460372924805, -0.7982230186462402, [-1.594325065612793, -0.0021209716796875])",335174458,bert-large-uncased
A couch is a type of,furniture.,couch,furniture,3,"(-2.15293025970459, -1.076465129852295, [-2.149724006652832, -0.0032062530517578125])",335174458,bert-large-uncased
A table is a type of,furniture.,table,furniture,4,"(-5.744961738586426, -2.872480869293213, [-5.743159294128418, -0.0018024444580078125])",335174458,bert-large-uncased
An easy chair is a type of,furniture.,easy chair,furniture,5,"(-4.880336761474609, -2.4401683807373047, [-4.873361587524414, -0.0069751739501953125])",335174458,bert-large-uncased
A dresser is a type of,furniture.,dresser,furniture,6,"(-1.9177017211914062, -0.9588508605957031, [-1.91558837890625, -0.00211334228515625])",335174458,bert-large-uncased
A rocking chair is a type of,furniture.,rocking chair,furniture,7,"(-3.392388343811035, -1.6961941719055176, [-3.38529109954834, -0.0070972442626953125])",335174458,bert-large-uncased
A coffee table is a type of,furniture.,coffee table,furniture,8,"(-1.5933160781860352, -0.7966580390930176, [-1.587733268737793, -0.0055828094482421875])",335174458,bert-large-uncased
A rocker is a type of,furniture.,rocker,furniture,9,"(-5.3100152015686035, -2.6550076007843018, [-5.306570529937744, -0.003444671630859375])",335174458,bert-large-uncased
A love seat is a type of,furniture.,love seat,furniture,10,"(-2.708491325378418, -1.354245662689209, [-2.7046689987182617, -0.00382232666015625])",335174458,bert-large-uncased
A chest of drawers is a,furniture.,chest of drawers,furniture,11,"(-7.910841464996338, -3.955420732498169, [-7.790228366851807, -0.12061309814453125])",335174458,bert-large-uncased
A desk is a type of,furniture.,desk,furniture,12,"(-2.219114303588867, -1.1095571517944336, [-2.2165966033935547, -0.0025177001953125])",335174458,bert-large-uncased
A bed is a type of,furniture.,bed,furniture,13,"(-1.3394508361816406, -0.6697254180908203, [-1.3323993682861328, -0.0070514678955078125])",335174458,bert-large-uncased
A bureau is a type of,furniture.,bureau,furniture,14,"(-6.097839832305908, -3.048919916152954, [-6.093883991241455, -0.003955841064453125])",335174458,bert-large-uncased
A davenport is a type of,furniture.,davenport,furniture,15,"(-5.864498615264893, -2.9322493076324463, [-5.858791828155518, -0.005706787109375])",335174458,bert-large-uncased
An end table is a type of,furniture.,end table,furniture,16,"(-7.097836494445801, -3.5489182472229004, [-7.094656944274902, -0.0031795501708984375])",335174458,bert-large-uncased
A divan is a type of,furniture.,divan,furniture,17,"(-3.8061084747314453, -1.9030542373657227, [-3.803497314453125, -0.0026111602783203125])",335174458,bert-large-uncased
A night table is a type of,furniture.,night table,furniture,18,"(-2.9201297760009766, -1.4600648880004883, [-2.9157791137695312, -0.0043506622314453125])",335174458,bert-large-uncased
A chest is a type of,furniture.,chest,furniture,19,"(-4.034406661987305, -2.0172033309936523, [-4.029376983642578, -0.0050296783447265625])",335174458,bert-large-uncased
A cedar chest is a type of,furniture.,cedar chest,furniture,20,"(-5.495952606201172, -2.747976303100586, [-5.489326477050781, -0.006626129150390625])",335174458,bert-large-uncased
A vanity is a type of,furniture.,vanity,furniture,21,"(-4.8648200035095215, -2.4324100017547607, [-4.8576788902282715, -0.00714111328125])",335174458,bert-large-uncased
A bookcase is a type of,furniture.,bookcase,furniture,22,"(-2.992720603942871, -1.4963603019714355, [-2.989689826965332, -0.0030307769775390625])",335174458,bert-large-uncased
A lounge is a type of,furniture.,lounge,furniture,23,"(-4.616024971008301, -2.3080124855041504, [-4.611506462097168, -0.0045185089111328125])",335174458,bert-large-uncased
A chaise lounge is a type of,furniture.,chaise lounge,furniture,24,"(-3.901082992553711, -1.9505414962768555, [-3.8956375122070312, -0.0054454803466796875])",335174458,bert-large-uncased
An ottoman is a type of,furniture.,ottoman,furniture,25,"(-3.5380077362060547, -1.7690038681030273, [-3.5358524322509766, -0.002155303955078125])",335174458,bert-large-uncased
A footstool is a type of,furniture.,footstool,furniture,26,"(-4.227962493896484, -2.113981246948242, [-4.224069595336914, -0.0038928985595703125])",335174458,bert-large-uncased
A cabinet is a type of,furniture.,cabinet,furniture,27,"(-1.8177995681762695, -0.9088997840881348, [-1.816279411315918, -0.0015201568603515625])",335174458,bert-large-uncased
A china closet is a type of,furniture.,china closet,furniture,28,"(-8.313426971435547, -4.156713485717773, [-8.308961868286133, -0.0044651031494140625])",335174458,bert-large-uncased
A bench is a type of,furniture.,bench,furniture,29,"(-2.5690841674804688, -1.2845420837402344, [-2.5654239654541016, -0.0036602020263671875])",335174458,bert-large-uncased
A buffet is a type of,furniture.,buffet,furniture,30,"(-7.404642581939697, -3.7023212909698486, [-7.397083759307861, -0.0075588226318359375])",335174458,bert-large-uncased
A lamp is a type of,furniture.,lamp,furniture,31,"(-7.281184196472168, -3.640592098236084, [-7.271950721740723, -0.009233474731445312])",335174458,bert-large-uncased
A stool is a type of,furniture.,stool,furniture,32,"(-2.299872398376465, -1.1499361991882324, [-2.297175407409668, -0.002696990966796875])",335174458,bert-large-uncased
A hassock is a type of,furniture.,hassock,furniture,33,"(-6.044117450714111, -3.0220587253570557, [-6.038206577301025, -0.0059108734130859375])",335174458,bert-large-uncased
A drawer is a type of,furniture.,drawer,furniture,34,"(-3.824911117553711, -1.9124555587768555, [-3.822957992553711, -0.001953125])",335174458,bert-large-uncased
A piano is a type of,furniture.,piano,furniture,35,"(-6.6248979568481445, -3.3124489784240723, [-6.620841026306152, -0.0040569305419921875])",335174458,bert-large-uncased
A cushion is a type of,furniture.,cushion,furniture,36,"(-3.162668228149414, -1.581334114074707, [-3.1598873138427734, -0.002780914306640625])",335174458,bert-large-uncased
A magazine rack is a type of,furniture.,magazine rack,furniture,37,"(-4.986598014831543, -2.4932990074157715, [-4.98349666595459, -0.003101348876953125])",335174458,bert-large-uncased
A hi-fi is a type of,furniture.,hi-fi,furniture,38,"(-9.842170715332031, -4.921085357666016, [-9.834161758422852, -0.008008956909179688])",335174458,bert-large-uncased
A cupboard is a type of,furniture.,cupboard,furniture,39,"(-3.115510940551758, -1.557755470275879, [-3.1137008666992188, -0.0018100738525390625])",335174458,bert-large-uncased
A stereo is a type of,furniture.,stereo,furniture,40,"(-5.509974002838135, -2.7549870014190674, [-5.506296634674072, -0.0036773681640625])",335174458,bert-large-uncased
A mirror is a type of,furniture.,mirror,furniture,41,"(-6.353930473327637, -3.1769652366638184, [-6.349074363708496, -0.004856109619140625])",335174458,bert-large-uncased
A television is a type of,furniture.,television,furniture,42,"(-9.651205062866211, -4.8256025314331055, [-9.643152236938477, -0.008052825927734375])",335174458,bert-large-uncased
A bar is a type of,furniture.,bar,furniture,43,"(-5.3115034103393555, -2.6557517051696777, [-5.307860374450684, -0.003643035888671875])",335174458,bert-large-uncased
A shelf is a type of,furniture.,shelf,furniture,44,"(-3.7271814346313477, -1.8635907173156738, [-3.7247724533081055, -0.0024089813232421875])",335174458,bert-large-uncased
A rug is a type of,furniture.,rug,furniture,45,"(-5.014307975769043, -2.5071539878845215, [-5.01125431060791, -0.0030536651611328125])",335174458,bert-large-uncased
A pillow is a type of,furniture.,pillow,furniture,46,"(-2.3944091796875, -1.19720458984375, [-2.3897972106933594, -0.004611968994140625])",335174458,bert-large-uncased
A wastebasket is a type of,furniture.,wastebasket,furniture,47,"(-5.906736373901367, -2.9533681869506836, [-5.902917861938477, -0.003818511962890625])",335174458,bert-large-uncased
A radio is a type of,furniture.,radio,furniture,48,"(-10.276847839355469, -5.138423919677734, [-10.263492584228516, -0.013355255126953125])",335174458,bert-large-uncased
A sewing machine is a type of,furniture.,sewing machine,furniture,49,"(-10.008493423461914, -5.004246711730957, [-10.000534057617188, -0.007959365844726562])",335174458,bert-large-uncased
A stove is a type of,furniture.,stove,furniture,50,"(-6.4379425048828125, -3.2189712524414062, [-6.42938232421875, -0.0085601806640625])",335174458,bert-large-uncased
A counter is a type of,furniture.,counter,furniture,51,"(-7.522148609161377, -3.7610743045806885, [-7.515585422515869, -0.0065631866455078125])",335174458,bert-large-uncased
A clock is a type of,furniture.,clock,furniture,52,"(-9.23215103149414, -4.61607551574707, [-9.227096557617188, -0.005054473876953125])",335174458,bert-large-uncased
A drape is a type of,furniture.,drape,furniture,53,"(-8.579299926757812, -4.289649963378906, [-8.57341194152832, -0.0058879852294921875])",335174458,bert-large-uncased
A refrigerator is a type of,furniture.,refrigerator,furniture,54,"(-5.8084869384765625, -2.9042434692382812, [-5.801582336425781, -0.00690460205078125])",335174458,bert-large-uncased
A picture is a type of,furniture.,picture,furniture,55,"(-7.5647196769714355, -3.7823598384857178, [-7.555516719818115, -0.009202957153320312])",335174458,bert-large-uncased
A closet is a type of,furniture.,closet,furniture,56,"(-5.476393699645996, -2.738196849822998, [-5.467497825622559, -0.0088958740234375])",335174458,bert-large-uncased
A vase is a type of,furniture.,vase,furniture,57,"(-5.611506938934326, -2.805753469467163, [-5.606736660003662, -0.0047702789306640625])",335174458,bert-large-uncased
An ashtray is a type of,furniture.,ashtray,furniture,58,"(-4.218729019165039, -2.1093645095825195, [-4.216573715209961, -0.002155303955078125])",335174458,bert-large-uncased
A fan is a type of,furniture.,fan,furniture,59,"(-5.915635108947754, -2.957817554473877, [-5.912228584289551, -0.003406524658203125])",335174458,bert-large-uncased
A telephone is a type of,furniture.,telephone,furniture,60,"(-9.783291816711426, -4.891645908355713, [-9.767699241638184, -0.015592575073242188])",335174458,bert-large-uncased
A gun is a,weapon.,gun,weapon,1,"(-1.2653217315673828, -0.6326608657836914, [-1.2295207977294922, -0.035800933837890625])",335174458,bert-large-uncased
A pistol is a,weapon.,pistol,weapon,2,"(-1.2890567779541016, -0.6445283889770508, [-1.2377185821533203, -0.05133819580078125])",335174458,bert-large-uncased
A revolver is a,weapon.,revolver,weapon,3,"(-2.599541664123535, -1.2997708320617676, [-2.5789785385131836, -0.020563125610351562])",335174458,bert-large-uncased
A machine gun is a,weapon.,machine gun,weapon,4,"(-1.689347267150879, -0.8446736335754395, [-1.6430444717407227, -0.04630279541015625])",335174458,bert-large-uncased
A rifle is a,weapon.,rifle,weapon,5,"(-0.8104705810546875, -0.40523529052734375, [-0.7714920043945312, -0.03897857666015625])",335174458,bert-large-uncased
A switchblade is a,weapon.,switchblade,weapon,6,"(-1.7063465118408203, -0.8531732559204102, [-1.6619300842285156, -0.04441642761230469])",335174458,bert-large-uncased
A knife is a,weapon.,knife,weapon,7,"(-2.1698827743530273, -1.0849413871765137, [-2.134427070617676, -0.03545570373535156])",335174458,bert-large-uncased
A dagger is a,weapon.,dagger,weapon,8,"(-1.538482666015625, -0.7692413330078125, [-1.4967231750488281, -0.041759490966796875])",335174458,bert-large-uncased
A shotgun is a,weapon.,shotgun,weapon,9,"(-2.1403446197509766, -1.0701723098754883, [-2.1236038208007812, -0.016740798950195312])",335174458,bert-large-uncased
A sword is a,weapon.,sword,weapon,10,"(-0.5689811706542969, -0.28449058532714844, [-0.5146484375, -0.054332733154296875])",335174458,bert-large-uncased
A bomb is a,weapon.,bomb,weapon,11,"(-1.5783815383911133, -0.7891907691955566, [-1.4982080459594727, -0.08017349243164062])",335174458,bert-large-uncased
A hand grenade is a,weapon.,hand grenade,weapon,12,"(-1.8754100799560547, -0.9377050399780273, [-1.8619403839111328, -0.013469696044921875])",335174458,bert-large-uncased
An atom bomb is a,weapon.,Atom bomb,weapon,13,"(-2.7654876708984375, -1.3827438354492188, [-2.703493118286133, -0.06199455261230469])",335174458,bert-large-uncased
A bayonet is a,weapon.,bayonet,weapon,14,"(-1.4513835906982422, -0.7256917953491211, [-1.4353256225585938, -0.016057968139648438])",335174458,bert-large-uncased
A spear is a,weapon.,spear,weapon,15,"(-0.5300588607788086, -0.2650294303894043, [-0.5046014785766602, -0.025457382202148438])",335174458,bert-large-uncased
A bazooka is a,weapon.,bazooka,weapon,16,"(-1.6351184844970703, -0.8175592422485352, [-1.6062088012695312, -0.028909683227539062])",335174458,bert-large-uncased
A cannon is a,weapon.,cannon,weapon,17,"(-1.7860918045043945, -0.8930459022521973, [-1.749119758605957, -0.0369720458984375])",335174458,bert-large-uncased
A bow and arrow is a,weapon.,bow and arrow,weapon,18,"(-1.0217914581298828, -0.5108957290649414, [-0.9741630554199219, -0.04762840270996094])",335174458,bert-large-uncased
A club is a,weapon.,club,weapon,19,"(-9.342432022094727, -4.671216011047363, [-9.294858932495117, -0.047573089599609375])",335174458,bert-large-uncased
A lance is a,weapon.,lance,weapon,20,"(-1.912750244140625, -0.9563751220703125, [-1.8397769927978516, -0.07297325134277344])",335174458,bert-large-uncased
A brass knuckle is a,weapon.,brass knuckle,weapon,21,"(-4.983901500701904, -2.491950750350952, [-4.9446330070495605, -0.03926849365234375])",335174458,bert-large-uncased
A bullet is a,weapon.,bullet,weapon,22,"(-2.984445571899414, -1.492222785949707, [-2.932262420654297, -0.05218315124511719])",335174458,bert-large-uncased
A tomahawk is a,weapon.,tomahawk,weapon,23,"(-4.503793716430664, -2.251896858215332, [-4.477621078491211, -0.026172637939453125])",335174458,bert-large-uncased
A mortar is a,weapon.,mortar,weapon,24,"(-3.017664909362793, -1.5088324546813965, [-2.9973363876342773, -0.020328521728515625])",335174458,bert-large-uncased
An arrow is a,weapon.,arrow,weapon,25,"(-3.3474998474121094, -1.6737499237060547, [-3.2985992431640625, -0.048900604248046875])",335174458,bert-large-uncased
A blackjack is a,weapon.,blackjack,weapon,26,"(-6.571642875671387, -3.2858214378356934, [-6.484560966491699, -0.0870819091796875])",335174458,bert-large-uncased
A tank is a,weapon.,tank,weapon,27,"(-3.9707603454589844, -1.9853801727294922, [-3.895784378051758, -0.07497596740722656])",335174458,bert-large-uncased
Teargas is a,weapon.,teargas,weapon,28,"(-8.54953384399414, -4.27476692199707, [-8.52128791809082, -0.028245925903320312])",335174458,bert-large-uncased
A missile is a,weapon.,missile,weapon,29,"(-1.1478385925292969, -0.5739192962646484, [-1.1194267272949219, -0.028411865234375])",335174458,bert-large-uncased
A whip is a,weapon.,whip,weapon,30,"(-2.3170909881591797, -1.1585454940795898, [-2.2103729248046875, -0.10671806335449219])",335174458,bert-large-uncased
An ice pick is a,weapon.,ice pick,weapon,31,"(-2.3687877655029297, -1.1843938827514648, [-2.3016624450683594, -0.06712532043457031])",335174458,bert-large-uncased
A hatchet is a,weapon.,hatchet,weapon,32,"(-2.08657169342041, -1.043285846710205, [-2.0110292434692383, -0.07554244995117188])",335174458,bert-large-uncased
A slingshot is a,weapon.,slingshot,weapon,33,"(-1.533578872680664, -0.766789436340332, [-1.5154094696044922, -0.018169403076171875])",335174458,bert-large-uncased
A fist is a,weapon.,fist,weapon,34,"(-5.861517429351807, -2.9307587146759033, [-5.837721347808838, -0.02379608154296875])",335174458,bert-large-uncased
An axe is a,weapon.,axe,weapon,35,"(-0.7577238082885742, -0.3788619041442871, [-0.7297754287719727, -0.027948379516601562])",335174458,bert-large-uncased
