preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
Orange is a,fruit.,orange,fruit,1,"[(-7.786379337310791, -3.8931896686553955, [-7.1268696784973145, -0.6595096588134766]), (-6.816173553466797, -3.4080867767333984, [-6.43271541595459, -0.38345813751220703]), (-7.7049713134765625, -3.8524856567382812, [-7.062371253967285, -0.6426000595092773]), (-6.050538063049316, -3.025269031524658, [-5.569035530090332, -0.4815025329589844]), (-6.26001501083374, -3.13000750541687, [-5.920773983001709, -0.33924102783203125])]",66985530,distilbert-base-uncased
Apple is a,fruit.,apple,fruit,2,"[(-5.022702217102051, -2.5113511085510254, [-4.605324745178223, -0.4173774719238281]), (-6.910661220550537, -3.4553306102752686, [-6.0421366691589355, -0.8685245513916016]), (-5.430382251739502, -2.715191125869751, [-5.087294101715088, -0.34308815002441406]), (-4.592731475830078, -2.296365737915039, [-4.332154273986816, -0.2605772018432617]), (-7.699668884277344, -3.849834442138672, [-7.446750640869141, -0.2529182434082031])]",66985530,distilbert-base-uncased
Banana is a,fruit.,banana,fruit,3,"[(-6.8020830154418945, -3.4010415077209473, [-6.332404136657715, -0.4696788787841797]), (-7.725010871887207, -3.8625054359436035, [-7.091313362121582, -0.633697509765625]), (-4.760152339935303, -2.3800761699676514, [-4.3620429039001465, -0.39810943603515625]), (-4.6364850997924805, -2.3182425498962402, [-4.06196403503418, -0.5745210647583008]), (-4.767175674438477, -2.3835878372192383, [-3.7647695541381836, -1.002406120300293])]",66985530,distilbert-base-uncased
Peach is a,fruit.,peach,fruit,4,"[(-10.988142967224121, -5.4940714836120605, [-8.721552848815918, -2.266590118408203]), (-14.338399887084961, -7.1691999435424805, [-13.625776290893555, -0.7126235961914062]), (-8.672181129455566, -4.336090564727783, [-8.301209449768066, -0.3709716796875]), (-10.798857688903809, -5.399428844451904, [-10.476670265197754, -0.3221874237060547]), (-9.261327743530273, -4.630663871765137, [-8.565853118896484, -0.6954746246337891])]",66985530,distilbert-base-uncased
Pear is a,fruit.,pear,fruit,5,"[(-7.459109306335449, -3.7295546531677246, [-6.86313533782959, -0.5959739685058594]), (-11.15152645111084, -5.57576322555542, [-10.258556365966797, -0.892970085144043]), (-7.422005653381348, -3.711002826690674, [-6.939584732055664, -0.4824209213256836]), (-9.973230361938477, -4.986615180969238, [-9.504136085510254, -0.46909427642822266]), (-10.026050567626953, -5.013025283813477, [-9.678815841674805, -0.34723472595214844])]",66985530,distilbert-base-uncased
Apricot is a,fruit.,apricot,fruit,6,"[(-6.775876998901367, -3.3879384994506836, [-6.560789108276367, -0.215087890625]), (-8.195180416107178, -4.097590208053589, [-7.997914791107178, -0.197265625]), (-7.759848594665527, -3.8799242973327637, [-7.435453414916992, -0.32439517974853516]), (-7.779049873352051, -3.8895249366760254, [-7.4257307052612305, -0.3533191680908203]), (-10.578531265258789, -5.2892656326293945, [-10.188246726989746, -0.39028453826904297])]",66985530,distilbert-base-uncased
Tangerine is a,fruit.,tangerine,fruit,7,"[(-7.931252479553223, -3.9656262397766113, [-7.046692848205566, -0.8845596313476562]), (-6.1065826416015625, -3.0532913208007812, [-5.515562057495117, -0.5910205841064453]), (-7.508353233337402, -3.754176616668701, [-6.952254295349121, -0.5560989379882812]), (-6.456214427947998, -3.228107213973999, [-6.098583698272705, -0.35763072967529297]), (-7.354900360107422, -3.677450180053711, [-6.186195373535156, -1.1687049865722656])]",66985530,distilbert-base-uncased
Plum is a,fruit.,plum,fruit,8,"[(-10.563596725463867, -5.281798362731934, [-9.390768051147461, -1.1728286743164062]), (-9.598343849182129, -4.7991719245910645, [-9.229043960571289, -0.36929988861083984]), (-8.319674968719482, -4.159837484359741, [-7.592369556427002, -0.7273054122924805]), (-5.978889465332031, -2.9894447326660156, [-5.36067008972168, -0.6182193756103516]), (-4.985746383666992, -2.492873191833496, [-4.606215476989746, -0.3795309066772461])]",66985530,distilbert-base-uncased
Grape is a,fruit.,grape,fruit,9,"[(-5.703132629394531, -2.8515663146972656, [-5.334250450134277, -0.3688821792602539]), (-5.819999694824219, -2.9099998474121094, [-5.530482292175293, -0.2895174026489258]), (-5.4179558753967285, -2.7089779376983643, [-4.992562770843506, -0.42539310455322266]), (-6.151607036590576, -3.075803518295288, [-5.73994779586792, -0.41165924072265625]), (-6.2345757484436035, -3.1172878742218018, [-5.818328380584717, -0.4162473678588867])]",66985530,distilbert-base-uncased
Nectarine is a,fruit.,nectarine,fruit,10,"[(-6.72968053817749, -3.364840269088745, [-6.3306803703308105, -0.3990001678466797]), (-6.94570779800415, -3.472853899002075, [-6.5553507804870605, -0.39035701751708984]), (-6.086235523223877, -3.0431177616119385, [-5.643314838409424, -0.4429206848144531]), (-7.8383708000183105, -3.9191854000091553, [-7.123672962188721, -0.7146978378295898]), (-7.9687628746032715, -3.9843814373016357, [-7.408532619476318, -0.5602302551269531])]",66985530,distilbert-base-uncased
Strawberry is a,fruit.,strawberry,fruit,11,"[(-7.0337982177734375, -3.5168991088867188, [-6.645076751708984, -0.3887214660644531]), (-9.873910903930664, -4.936955451965332, [-9.287637710571289, -0.586273193359375]), (-7.49988317489624, -3.74994158744812, [-7.171627521514893, -0.32825565338134766]), (-6.7292561531066895, -3.3646280765533447, [-6.30490255355835, -0.42435359954833984]), (-5.533111095428467, -2.7665555477142334, [-4.9484639167785645, -0.5846471786499023])]",66985530,distilbert-base-uncased
Grapefruit is a,fruit.,grapefruit,fruit,12,"[(-4.661031723022461, -2.3305158615112305, [-4.407930374145508, -0.2531013488769531]), (-5.656784534454346, -2.828392267227173, [-5.239730358123779, -0.4170541763305664]), (-6.085693836212158, -3.042846918106079, [-5.873134136199951, -0.21255970001220703]), (-4.685490608215332, -2.342745304107666, [-4.484576225280762, -0.2009143829345703]), (-7.921539783477783, -3.9607698917388916, [-7.543160915374756, -0.37837886810302734])]",66985530,distilbert-base-uncased
Berry is a,fruit.,berry,fruit,13,"[(-6.869905471801758, -3.434952735900879, [-6.671757698059082, -0.19814777374267578]), (-11.108511924743652, -5.554255962371826, [-10.778356552124023, -0.3301553726196289]), (-14.510258674621582, -7.255129337310791, [-14.145404815673828, -0.3648538589477539]), (-13.490406036376953, -6.745203018188477, [-13.225045204162598, -0.26536083221435547]), (-13.456608772277832, -6.728304386138916, [-12.831138610839844, -0.6254701614379883])]",66985530,distilbert-base-uncased
Cherry is a,fruit.,cherry,fruit,14,"[(-11.585482597351074, -5.792741298675537, [-11.126243591308594, -0.45923900604248047]), (-7.1703667640686035, -3.5851833820343018, [-6.738707065582275, -0.4316596984863281]), (-10.472569465637207, -5.2362847328186035, [-9.998806953430176, -0.47376251220703125]), (-10.105417251586914, -5.052708625793457, [-9.189250946044922, -0.9161663055419922]), (-8.771013259887695, -4.385506629943848, [-8.490070343017578, -0.2809429168701172])]",66985530,distilbert-base-uncased
Pineapple is a,fruit.,pineapple,fruit,15,"[(-4.165729522705078, -2.082864761352539, [-3.763119697570801, -0.40260982513427734]), (-4.155631065368652, -2.077815532684326, [-3.8478498458862305, -0.3077812194824219]), (-5.943291187286377, -2.9716455936431885, [-5.326563358306885, -0.6167278289794922]), (-3.875382423400879, -1.9376912117004395, [-3.230165481567383, -0.6452169418334961]), (-3.9200830459594727, -1.9600415229797363, [-3.5363245010375977, -0.383758544921875])]",66985530,distilbert-base-uncased
Blackberry is a,fruit.,blackberry,fruit,16,"[(-8.90026569366455, -4.450132846832275, [-8.105167388916016, -0.7950983047485352]), (-8.261357307434082, -4.130678653717041, [-8.014820098876953, -0.2465372085571289]), (-10.301131248474121, -5.1505656242370605, [-9.91556453704834, -0.38556671142578125]), (-9.886082649230957, -4.9430413246154785, [-9.425301551818848, -0.4607810974121094]), (-8.731519222259521, -4.365759611129761, [-7.488658428192139, -1.2428607940673828])]",66985530,distilbert-base-uncased
Melon is a,fruit.,melon,fruit,17,"[(-11.873077392578125, -5.9365386962890625, [-11.489570617675781, -0.38350677490234375]), (-12.725510597229004, -6.362755298614502, [-12.519639015197754, -0.20587158203125]), (-9.571981430053711, -4.7859907150268555, [-9.122703552246094, -0.4492778778076172]), (-13.71817684173584, -6.85908842086792, [-13.1126070022583, -0.6055698394775391]), (-12.791626930236816, -6.395813465118408, [-12.542539596557617, -0.24908733367919922])]",66985530,distilbert-base-uncased
Blueberry is a,fruit.,blueberry,fruit,18,"[(-7.390613555908203, -3.6953067779541016, [-7.103048324584961, -0.2875652313232422]), (-6.953495502471924, -3.476747751235962, [-6.5810160636901855, -0.3724794387817383]), (-9.148404121398926, -4.574202060699463, [-8.978525161743164, -0.16987895965576172]), (-10.50922966003418, -5.25461483001709, [-10.326082229614258, -0.18314743041992188]), (-5.897019386291504, -2.948509693145752, [-5.539318084716797, -0.35770130157470703])]",66985530,distilbert-base-uncased
Raspberry is a,fruit.,raspberry,fruit,19,"[(-10.172279357910156, -5.086139678955078, [-9.902873039245605, -0.2694063186645508]), (-8.867847442626953, -4.433923721313477, [-8.523754119873047, -0.34409332275390625]), (-7.2716522216796875, -3.6358261108398438, [-6.929141998291016, -0.3425102233886719]), (-12.071730613708496, -6.035865306854248, [-11.856722831726074, -0.21500778198242188]), (-10.04421615600586, -5.02210807800293, [-9.849443435668945, -0.19477272033691406])]",66985530,distilbert-base-uncased
Lemon is a,fruit.,lemon,fruit,20,"[(-9.653074264526367, -4.826537132263184, [-8.915899276733398, -0.7371749877929688]), (-9.393451690673828, -4.696725845336914, [-8.744489669799805, -0.6489620208740234]), (-11.377522468566895, -5.688761234283447, [-11.070682525634766, -0.3068399429321289]), (-9.044933319091797, -4.522466659545898, [-8.530097007751465, -0.514836311340332]), (-9.841157913208008, -4.920578956604004, [-9.634278297424316, -0.2068796157836914])]",66985530,distilbert-base-uncased
Black raspberry is a,fruit.,black raspberry,fruit,21,"[(-7.8085784912109375, -3.9042892456054688, [-7.24273681640625, -0.5658416748046875]), (-8.356120109558105, -4.178060054779053, [-8.074877738952637, -0.28124237060546875]), (-6.529027938842773, -3.2645139694213867, [-6.161185264587402, -0.3678426742553711]), (-6.544985771179199, -3.2724928855895996, [-6.270174026489258, -0.2748117446899414]), (-5.812015533447266, -2.906007766723633, [-5.595612525939941, -0.21640300750732422])]",66985530,distilbert-base-uncased
Boysenberry is a,fruit.,boysenberry,fruit,22,"[(-13.654495239257812, -6.827247619628906, [-13.387198448181152, -0.26729679107666016]), (-11.297491073608398, -5.648745536804199, [-11.109764099121094, -0.1877269744873047]), (-10.912789344787598, -5.456394672393799, [-10.758474349975586, -0.15431499481201172]), (-11.319904327392578, -5.659952163696289, [-10.939223289489746, -0.38068103790283203]), (-14.152153968811035, -7.076076984405518, [-13.824700355529785, -0.32745361328125])]",66985530,distilbert-base-uncased
Watermelon is a,fruit.,watermelon,fruit,23,"[(-5.584362030029297, -2.7921810150146484, [-5.311542510986328, -0.27281951904296875]), (-4.601805686950684, -2.300902843475342, [-4.2221832275390625, -0.3796224594116211]), (-6.842160701751709, -3.4210803508758545, [-6.55918550491333, -0.2829751968383789]), (-7.806495666503906, -3.903247833251953, [-6.175463676452637, -1.6310319900512695]), (-10.85309886932373, -5.426549434661865, [-10.547072410583496, -0.3060264587402344])]",66985530,distilbert-base-uncased
Cantaloupe is a,fruit.,cantaloupe,fruit,24,"[(-9.761250495910645, -4.880625247955322, [-9.639045715332031, -0.12220478057861328]), (-10.113210678100586, -5.056605339050293, [-9.488926887512207, -0.6242837905883789]), (-10.785680770874023, -5.392840385437012, [-10.161600112915039, -0.6240806579589844]), (-8.952299118041992, -4.476149559020996, [-8.664676666259766, -0.28762245178222656]), (-8.1427640914917, -4.07138204574585, [-8.016645431518555, -0.12611865997314453])]",66985530,distilbert-base-uncased
Lime is a,fruit.,lime,fruit,25,"[(-7.792402267456055, -3.8962011337280273, [-7.123903274536133, -0.6684989929199219]), (-8.009178161621094, -4.004589080810547, [-6.713444709777832, -1.2957334518432617]), (-6.879580020904541, -3.4397900104522705, [-6.698828220367432, -0.18075180053710938]), (-7.1064629554748535, -3.5532314777374268, [-6.545088291168213, -0.5613746643066406]), (-9.504849433898926, -4.752424716949463, [-8.711505889892578, -0.7933435440063477])]",66985530,distilbert-base-uncased
Tangelo is a,fruit.,tangelo,fruit,26,"[(-12.94858455657959, -6.474292278289795, [-12.656444549560547, -0.29214000701904297]), (-13.0408353805542, -6.5204176902771, [-12.561355590820312, -0.4794797897338867]), (-14.049610137939453, -7.024805068969727, [-13.776348114013672, -0.27326202392578125]), (-11.908379554748535, -5.954189777374268, [-11.513676643371582, -0.3947029113769531]), (-12.182175636291504, -6.091087818145752, [-11.929041862487793, -0.25313377380371094])]",66985530,distilbert-base-uncased
Papaya is a,fruit.,papaya,fruit,27,"[(-10.174129486083984, -5.087064743041992, [-9.757335662841797, -0.4167938232421875]), (-10.75131607055664, -5.37565803527832, [-9.91250991821289, -0.83880615234375]), (-9.948036193847656, -4.974018096923828, [-9.54942512512207, -0.39861106872558594]), (-9.74921989440918, -4.87460994720459, [-9.546024322509766, -0.20319557189941406]), (-10.343238830566406, -5.171619415283203, [-9.747002601623535, -0.5962362289428711])]",66985530,distilbert-base-uncased
Honeydew is a,fruit.,honeydew,fruit,28,"[(-9.626500129699707, -4.8132500648498535, [-9.191829681396484, -0.43467044830322266]), (-7.564481258392334, -3.782240629196167, [-7.283193111419678, -0.28128814697265625]), (-7.506577968597412, -3.753288984298706, [-7.087843418121338, -0.4187345504760742]), (-10.436197280883789, -5.2180986404418945, [-10.035555839538574, -0.40064144134521484]), (-13.262092590332031, -6.631046295166016, [-12.99268913269043, -0.26940345764160156])]",66985530,distilbert-base-uncased
Fig is a,fruit.,fig,fruit,29,"[(-7.344534873962402, -3.672267436981201, [-6.239380836486816, -1.105154037475586]), (-6.596956253051758, -3.298478126525879, [-6.297820091247559, -0.2991361618041992]), (-7.976408958435059, -3.9882044792175293, [-6.952481269836426, -1.0239276885986328]), (-9.319612979888916, -4.659806489944458, [-7.824034214019775, -1.4955787658691406]), (-9.363932609558105, -4.681966304779053, [-8.558406829833984, -0.8055257797241211])]",66985530,distilbert-base-uncased
Mango is a,fruit.,mango,fruit,30,"[(-5.060980319976807, -2.5304901599884033, [-4.632137775421143, -0.42884254455566406]), (-9.337568283081055, -4.668784141540527, [-7.880827903747559, -1.456740379333496]), (-5.1684489250183105, -2.5842244625091553, [-4.7059102058410645, -0.4625387191772461]), (-4.8565521240234375, -2.4282760620117188, [-4.456583023071289, -0.39996910095214844]), (-9.628011703491211, -4.8140058517456055, [-9.173644065856934, -0.45436763763427734])]",66985530,distilbert-base-uncased
Guava is a,fruit.,guava,fruit,31,"[(-10.922101497650146, -5.461050748825073, [-6.822625160217285, -4.099476337432861]), (-6.175152778625488, -3.087576389312744, [-5.754546165466309, -0.4206066131591797]), (-6.172570705413818, -3.086285352706909, [-5.785679340362549, -0.38689136505126953]), (-7.825618743896484, -3.912809371948242, [-7.524105072021484, -0.301513671875]), (-4.936434745788574, -2.468217372894287, [-4.592377662658691, -0.3440570831298828])]",66985530,distilbert-base-uncased
Pomegranate is a,fruit.,pomegranate,fruit,32,"[(-6.000302314758301, -3.0001511573791504, [-5.743602752685547, -0.2566995620727539]), (-6.264267921447754, -3.132133960723877, [-6.015707969665527, -0.24855995178222656]), (-5.72006893157959, -2.860034465789795, [-5.569501876831055, -0.15056705474853516]), (-5.752887725830078, -2.876443862915039, [-5.695512771606445, -0.05737495422363281]), (-5.986560344696045, -2.9932801723480225, [-5.7538065910339355, -0.23275375366210938])]",66985530,distilbert-base-uncased
Cranberry is a,fruit.,cranberry,fruit,33,"[(-8.986248016357422, -4.493124008178711, [-8.533531188964844, -0.4527168273925781]), (-8.305662155151367, -4.152831077575684, [-8.11257266998291, -0.19308948516845703]), (-11.445466995239258, -5.722733497619629, [-11.086711883544922, -0.35875511169433594]), (-12.042671203613281, -6.021335601806641, [-11.744029998779297, -0.2986412048339844]), (-13.50381088256836, -6.75190544128418, [-13.197979927062988, -0.3058309555053711])]",66985530,distilbert-base-uncased
Passion fruit is a,fruit.,passion fruit,fruit,34,"[(-5.014181137084961, -2.5070905685424805, [-4.30008602142334, -0.7140951156616211]), (-2.1971511840820312, -1.0985755920410156, [-1.6426448822021484, -0.5545063018798828]), (-3.4781856536865234, -1.7390928268432617, [-2.652094841003418, -0.8260908126831055]), (-3.737114906311035, -1.8685574531555176, [-2.55948543548584, -1.1776294708251953]), (-3.735523223876953, -1.8677616119384766, [-2.7730894088745117, -0.9624338150024414])]",66985530,distilbert-base-uncased
Prune is a,fruit.,prune,fruit,35,"[(-15.078824043273926, -7.539412021636963, [-14.361431121826172, -0.7173929214477539]), (-13.406980514526367, -6.703490257263184, [-13.126025199890137, -0.28095531463623047]), (-13.3859224319458, -6.6929612159729, [-12.745318412780762, -0.6406040191650391]), (-14.05228042602539, -7.026140213012695, [-13.736038208007812, -0.3162422180175781]), (-12.678605079650879, -6.3393025398254395, [-12.18972396850586, -0.48888111114501953])]",66985530,distilbert-base-uncased
Gooseberry is a,fruit.,gooseberry,fruit,36,"[(-8.85151195526123, -4.425755977630615, [-8.272656440734863, -0.5788555145263672]), (-6.595405101776123, -3.2977025508880615, [-6.102165699005127, -0.4932394027709961]), (-8.543941497802734, -4.271970748901367, [-8.191875457763672, -0.3520660400390625]), (-8.223664283752441, -4.111832141876221, [-7.983051300048828, -0.24061298370361328]), (-9.964103698730469, -4.982051849365234, [-9.649635314941406, -0.3144683837890625])]",66985530,distilbert-base-uncased
Date is a,fruit.,date,fruit,37,"[(-12.890254974365234, -6.445127487182617, [-12.03820514678955, -0.8520498275756836]), (-13.878973007202148, -6.939486503601074, [-11.739842414855957, -2.1391305923461914]), (-12.51667308807373, -6.258336544036865, [-11.952112197875977, -0.5645608901977539]), (-13.394217491149902, -6.697108745574951, [-12.740629196166992, -0.6535882949829102]), (-12.981298446655273, -6.490649223327637, [-12.226696968078613, -0.7546014785766602])]",66985530,distilbert-base-uncased
Kumquat is a,fruit.,kumquat,fruit,38,"[(-12.583099365234375, -6.2915496826171875, [-12.182659149169922, -0.4004402160644531]), (-10.706306457519531, -5.353153228759766, [-10.416908264160156, -0.289398193359375]), (-11.7760009765625, -5.88800048828125, [-10.54752254486084, -1.2284784317016602]), (-11.029640197753906, -5.514820098876953, [-10.876673698425293, -0.15296649932861328]), (-10.977151870727539, -5.4885759353637695, [-10.468125343322754, -0.5090265274047852])]",66985530,distilbert-base-uncased
Raisin is a,fruit.,raisin,fruit,39,"[(-13.31704044342041, -6.658520221710205, [-12.829482078552246, -0.48755836486816406]), (-13.720969200134277, -6.860484600067139, [-13.400486946105957, -0.3204822540283203]), (-14.174575805664062, -7.087287902832031, [-13.90952205657959, -0.26505374908447266]), (-12.939654350280762, -6.469827175140381, [-12.7001953125, -0.23945903778076172]), (-13.816536903381348, -6.908268451690674, [-13.228072166442871, -0.5884647369384766])]",66985530,distilbert-base-uncased
Muskmelon is a,fruit.,muskmelon,fruit,40,"[(-10.949737548828125, -5.4748687744140625, [-10.76416301727295, -0.18557453155517578]), (-7.601873397827148, -3.800936698913574, [-7.399175643920898, -0.20269775390625]), (-7.476560115814209, -3.7382800579071045, [-7.117367267608643, -0.3591928482055664]), (-6.67094087600708, -3.33547043800354, [-6.481902599334717, -0.18903827667236328]), (-10.063498497009277, -5.031749248504639, [-9.904914855957031, -0.1585836410522461])]",66985530,distilbert-base-uncased
Persimmon is a,fruit.,persimmon,fruit,41,"[(-6.346856117248535, -3.1734280586242676, [-5.871419906616211, -0.4754362106323242]), (-8.631736278533936, -4.315868139266968, [-7.986264705657959, -0.6454715728759766]), (-8.439369201660156, -4.219684600830078, [-8.094724655151367, -0.34464454650878906]), (-7.368436336517334, -3.684218168258667, [-7.061843395233154, -0.3065929412841797]), (-9.774341583251953, -4.887170791625977, [-9.490470886230469, -0.2838706970214844])]",66985530,distilbert-base-uncased
Pawpaw is a,fruit.,pawpaw,fruit,42,"[(-14.416314125061035, -7.208157062530518, [-13.622902870178223, -0.7934112548828125]), (-15.081698417663574, -7.540849208831787, [-14.55831241607666, -0.5233860015869141]), (-12.864737510681152, -6.432368755340576, [-12.61906909942627, -0.2456684112548828]), (-13.663395881652832, -6.831697940826416, [-12.973018646240234, -0.6903772354125977]), (-13.395569801330566, -6.697784900665283, [-13.096139907836914, -0.29942989349365234])]",66985530,distilbert-base-uncased
Coconut is a,fruit.,coconut,fruit,43,"[(-5.150818824768066, -2.575409412384033, [-4.357361793518066, -0.79345703125]), (-3.881741523742676, -1.940870761871338, [-3.7146520614624023, -0.16708946228027344]), (-5.860004425048828, -2.930002212524414, [-4.921976089477539, -0.9380283355712891]), (-4.111074447631836, -2.055537223815918, [-3.8200578689575195, -0.2910165786743164]), (-6.80064582824707, -3.400322914123535, [-5.603595733642578, -1.1970500946044922])]",66985530,distilbert-base-uncased
Avocado is a,fruit.,avocado,fruit,44,"[(-10.331165313720703, -5.165582656860352, [-10.166582107543945, -0.1645832061767578]), (-10.148767471313477, -5.074383735656738, [-9.891733169555664, -0.2570343017578125]), (-9.704124450683594, -4.852062225341797, [-9.444559097290039, -0.2595653533935547]), (-6.5581536293029785, -3.2790768146514893, [-6.222829341888428, -0.3353242874145508]), (-8.227051734924316, -4.113525867462158, [-7.839902877807617, -0.3871488571166992])]",66985530,distilbert-base-uncased
Pumpkin is a,fruit.,pumpkin,fruit,45,"[(-8.837737083435059, -4.418868541717529, [-8.453974723815918, -0.3837623596191406]), (-8.494036674499512, -4.247018337249756, [-8.019198417663574, -0.4748382568359375]), (-7.916192531585693, -3.9580962657928467, [-7.546363353729248, -0.3698291778564453]), (-9.4410982131958, -4.7205491065979, [-8.956449508666992, -0.4846487045288086]), (-7.469834804534912, -3.734917402267456, [-7.15144681930542, -0.3183879852294922])]",66985530,distilbert-base-uncased
Tomato is a,fruit.,tomato,fruit,46,"[(-9.802703857421875, -4.9013519287109375, [-8.236151695251465, -1.5665521621704102]), (-5.8970746994018555, -2.9485373497009277, [-5.2949371337890625, -0.602137565612793]), (-7.660000801086426, -3.830000400543213, [-7.4426164627075195, -0.21738433837890625]), (-5.642358303070068, -2.821179151535034, [-5.014926433563232, -0.6274318695068359]), (-6.8594231605529785, -3.4297115802764893, [-6.401589870452881, -0.45783329010009766])]",66985530,distilbert-base-uncased
Nut is a,fruit.,nut,fruit,47,"[(-6.953337669372559, -3.4766688346862793, [-6.434554100036621, -0.5187835693359375]), (-6.016638278961182, -3.008319139480591, [-5.608418941497803, -0.4082193374633789]), (-8.545434951782227, -4.272717475891113, [-8.023765563964844, -0.5216693878173828]), (-10.081548690795898, -5.040774345397949, [-8.809038162231445, -1.2725105285644531]), (-9.093928337097168, -4.546964168548584, [-8.404908180236816, -0.6890201568603516])]",66985530,distilbert-base-uncased
Gourd is a,fruit.,gourd,fruit,48,"[(-12.138113021850586, -6.069056510925293, [-11.841571807861328, -0.2965412139892578]), (-13.76782512664795, -6.883912563323975, [-13.498185157775879, -0.2696399688720703]), (-12.098036766052246, -6.049018383026123, [-11.75474739074707, -0.3432893753051758]), (-13.989261627197266, -6.994630813598633, [-13.607878684997559, -0.38138294219970703]), (-13.161653518676758, -6.580826759338379, [-12.771489143371582, -0.3901643753051758])]",66985530,distilbert-base-uncased
Olive is a,fruit.,olive,fruit,49,"[(-11.129655838012695, -5.564827919006348, [-10.08193588256836, -1.047719955444336]), (-9.055428504943848, -4.527714252471924, [-8.580628395080566, -0.47480010986328125]), (-11.797642707824707, -5.8988213539123535, [-10.705934524536133, -1.0917081832885742]), (-11.687662124633789, -5.8438310623168945, [-11.429741859436035, -0.2579202651977539]), (-8.631104469299316, -4.315552234649658, [-8.34874153137207, -0.2823629379272461])]",66985530,distilbert-base-uncased
Pickle is a,fruit.,pickle,fruit,50,"[(-9.69852066040039, -4.849260330200195, [-9.17115592956543, -0.5273647308349609]), (-13.87966251373291, -6.939831256866455, [-13.436144828796387, -0.44351768493652344]), (-14.131049156188965, -7.065524578094482, [-13.489232063293457, -0.6418170928955078]), (-8.777219772338867, -4.388609886169434, [-8.588260650634766, -0.18895912170410156]), (-6.708179473876953, -3.3540897369384766, [-6.484013557434082, -0.2241659164428711])]",66985530,distilbert-base-uncased
Squash is a,fruit.,squash,fruit,51,"[(-7.81350564956665, -3.906752824783325, [-7.410247325897217, -0.4032583236694336]), (-9.186118125915527, -4.593059062957764, [-8.572247505187988, -0.6138706207275391]), (-11.86176347732544, -5.93088173866272, [-9.142666816711426, -2.7190966606140137]), (-7.494412422180176, -3.747206211090088, [-7.296801567077637, -0.19761085510253906]), (-8.28090238571167, -4.140451192855835, [-7.603088855743408, -0.6778135299682617])]",66985530,distilbert-base-uncased
A pant is a,clothing.,pant,clothing,1,"[(-9.881653785705566, -4.940826892852783, [-9.20945930480957, -0.6721944808959961]), (-9.327606201171875, -4.6638031005859375, [-8.160234451293945, -1.1673717498779297]), (-9.142730712890625, -4.5713653564453125, [-8.729470252990723, -0.41326045989990234]), (-10.525226593017578, -5.262613296508789, [-9.59823989868164, -0.9269866943359375]), (-11.035053253173828, -5.517526626586914, [-10.36733627319336, -0.6677169799804688])]",66985530,distilbert-base-uncased
A shirt is a,clothing.,shirt,clothing,2,"[(-6.860604286193848, -3.430302143096924, [-6.22659969329834, -0.6340045928955078]), (-6.451721668243408, -3.225860834121704, [-5.546916484832764, -0.9048051834106445]), (-11.290846347808838, -5.645423173904419, [-6.840484142303467, -4.450362205505371]), (-6.916867256164551, -3.4584336280822754, [-6.341652870178223, -0.5752143859863281]), (-7.723049163818359, -3.8615245819091797, [-6.977926254272461, -0.7451229095458984])]",66985530,distilbert-base-uncased
A dress is a,clothing.,dress,clothing,3,"[(-6.937561511993408, -3.468780755996704, [-5.810638904571533, -1.126922607421875]), (-6.146678924560547, -3.0733394622802734, [-5.056160926818848, -1.0905179977416992]), (-7.585649490356445, -3.7928247451782227, [-6.57840633392334, -1.0072431564331055]), (-6.962690830230713, -3.4813454151153564, [-6.213101863861084, -0.7495889663696289]), (-6.187712669372559, -3.0938563346862793, [-4.871950149536133, -1.3157625198364258])]",66985530,distilbert-base-uncased
A skirt is a,clothing.,skirt,clothing,4,"[(-7.618783473968506, -3.809391736984253, [-7.222945690155029, -0.39583778381347656]), (-6.942973613739014, -3.471486806869507, [-6.290191173553467, -0.6527824401855469]), (-8.22695255279541, -4.113476276397705, [-7.66132926940918, -0.5656232833862305]), (-9.101551055908203, -4.550775527954102, [-8.529415130615234, -0.5721359252929688]), (-6.611656188964844, -3.305828094482422, [-6.212350845336914, -0.3993053436279297])]",66985530,distilbert-base-uncased
A blouse is a,clothing.,blouse,clothing,5,"[(-8.635102272033691, -4.317551136016846, [-8.132954597473145, -0.5021476745605469]), (-9.16113567352295, -4.580567836761475, [-8.632898330688477, -0.5282373428344727]), (-8.769325733184814, -4.384662866592407, [-7.89801549911499, -0.8713102340698242]), (-8.709927558898926, -4.354963779449463, [-7.639827728271484, -1.0700998306274414]), (-8.338769912719727, -4.169384956359863, [-7.575740814208984, -0.7630290985107422])]",66985530,distilbert-base-uncased
A suit is a,clothing.,suit,clothing,6,"[(-10.878183364868164, -5.439091682434082, [-9.896583557128906, -0.9815998077392578]), (-11.038652420043945, -5.519326210021973, [-10.195782661437988, -0.842869758605957]), (-8.789228439331055, -4.394614219665527, [-7.785439491271973, -1.003788948059082]), (-12.072305679321289, -6.0361528396606445, [-10.18022346496582, -1.8920822143554688]), (-11.309229850769043, -5.6546149253845215, [-10.728132247924805, -0.5810976028442383])]",66985530,distilbert-base-uncased
