preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
A panty is a,clothing.,panty,clothing,15,"(-7.4617180824279785, -3.7308590412139893, [-6.425033092498779, -1.0366849899291992])",66985530,distilbert-base-uncased
A sock is a,clothing.,sock,clothing,16,"(-8.817544937133789, -4.4087724685668945, [-7.88582706451416, -0.9317178726196289])",66985530,distilbert-base-uncased
A parka is a,clothing.,parka,clothing,17,"(-12.528467178344727, -6.264233589172363, [-11.77645492553711, -0.7520122528076172])",66985530,distilbert-base-uncased
A pajama is a,clothing.,pajama,clothing,18,"(-6.245415687561035, -3.1227078437805176, [-5.654223442077637, -0.5911922454833984])",66985530,distilbert-base-uncased
An undershirt is a,clothing.,undershirt,clothing,19,"(-9.795022010803223, -4.897511005401611, [-8.977828979492188, -0.8171930313110352])",66985530,distilbert-base-uncased
An overcoat is a,clothing.,overcoat,clothing,20,"(-7.4647393226623535, -3.7323696613311768, [-6.394986629486084, -1.0697526931762695])",66985530,distilbert-base-uncased
A nightgown is a,clothing.,nightgown,clothing,21,"(-6.461740016937256, -3.230870008468628, [-5.611800670623779, -0.8499393463134766])",66985530,distilbert-base-uncased
A raincoat is a,clothing.,raincoat,clothing,22,"(-7.287452220916748, -3.643726110458374, [-6.315934658050537, -0.9715175628662109])",66985530,distilbert-base-uncased
A bathing suit is a,clothing.,bathing suit,clothing,23,"(-6.083308219909668, -3.041654109954834, [-5.309234619140625, -0.774073600769043])",66985530,distilbert-base-uncased
A bathrobe is a,clothing.,bathrobe,clothing,24,"(-7.2464118003845215, -3.6232059001922607, [-6.464227199554443, -0.7821846008300781])",66985530,distilbert-base-uncased
A slip is a,clothing.,slip,clothing,25,"(-11.357292175292969, -5.678646087646484, [-10.230594635009766, -1.1266975402832031])",66985530,distilbert-base-uncased
A bra is a,clothing.,bra,clothing,26,"(-7.34035062789917, -3.670175313949585, [-6.6127448081970215, -0.7276058197021484])",66985530,distilbert-base-uncased
A shoe is a,clothing.,shoe,clothing,27,"(-8.197362422943115, -4.098681211471558, [-7.037903308868408, -1.159459114074707])",66985530,distilbert-base-uncased
A tuxedo is a,clothing.,tuxedo,clothing,28,"(-7.238088130950928, -3.619044065475464, [-6.144716739654541, -1.0933713912963867])",66985530,distilbert-base-uncased
A stocking is a,clothing.,stocking,clothing,29,"(-10.143085479736328, -5.071542739868164, [-9.08028793334961, -1.0627975463867188])",66985530,distilbert-base-uncased
A vest is a,clothing.,vest,clothing,30,"(-7.056936264038086, -3.528468132019043, [-6.040541648864746, -1.0163946151733398])",66985530,distilbert-base-uncased
A nylon is a,clothing.,nylon,clothing,31,"(-7.812505722045898, -3.906252861022949, [-6.570581436157227, -1.2419242858886719])",66985530,distilbert-base-uncased
A cape is a,clothing.,cape,clothing,32,"(-9.939440727233887, -4.969720363616943, [-9.026421546936035, -0.9130191802978516])",66985530,distilbert-base-uncased
A boot is a,clothing.,boot,clothing,33,"(-8.819440364837646, -4.409720182418823, [-7.816222667694092, -1.0032176971435547])",66985530,distilbert-base-uncased
A sandal is a,clothing.,sandal,clothing,34,"(-10.657186508178711, -5.3285932540893555, [-9.891345024108887, -0.7658414840698242])",66985530,distilbert-base-uncased
A tie is a,clothing.,tie,clothing,35,"(-14.737565994262695, -7.368782997131348, [-13.628779411315918, -1.1087865829467773])",66985530,distilbert-base-uncased
A girdle is a,clothing.,girdle,clothing,36,"(-9.686091423034668, -4.843045711517334, [-8.723546028137207, -0.9625453948974609])",66985530,distilbert-base-uncased
A belt is a,clothing.,belt,clothing,37,"(-8.943325996398926, -4.471662998199463, [-8.084943771362305, -0.8583822250366211])",66985530,distilbert-base-uncased
A scarf is a,clothing.,scarf,clothing,38,"(-8.852373600006104, -4.426186800003052, [-7.823441028594971, -1.0289325714111328])",66985530,distilbert-base-uncased
A mitten is a,clothing.,mitten,clothing,39,"(-10.11773681640625, -5.058868408203125, [-9.057527542114258, -1.0602092742919922])",66985530,distilbert-base-uncased
A slipper is a,clothing.,slipper,clothing,40,"(-9.69256591796875, -4.846282958984375, [-8.411495208740234, -1.2810707092285156])",66985530,distilbert-base-uncased
A hat is a,clothing.,hat,clothing,41,"(-9.771217346191406, -4.885608673095703, [-8.633228302001953, -1.1379890441894531])",66985530,distilbert-base-uncased
An overshoe is a,clothing.,overshoe,clothing,42,"(-12.74483585357666, -6.37241792678833, [-11.730189323425293, -1.0146465301513672])",66985530,distilbert-base-uncased
A glove is a,clothing.,glove,clothing,43,"(-9.33259105682373, -4.666295528411865, [-8.242839813232422, -1.0897512435913086])",66985530,distilbert-base-uncased
An apron is a,clothing.,apron,clothing,44,"(-8.709326267242432, -4.354663133621216, [-7.865977764129639, -0.843348503112793])",66985530,distilbert-base-uncased
An earmuff is a,clothing.,earmuff,clothing,45,"(-10.53703784942627, -5.268518924713135, [-9.503409385681152, -1.0336284637451172])",66985530,distilbert-base-uncased
A handkerchief is a,clothing.,handkerchief,clothing,46,"(-10.699703216552734, -5.349851608276367, [-9.64889907836914, -1.0508041381835938])",66985530,distilbert-base-uncased
A purse is a,clothing.,purse,clothing,47,"(-11.855693817138672, -5.927846908569336, [-10.973503112792969, -0.8821907043457031])",66985530,distilbert-base-uncased
A hairband is a,clothing.,hairband,clothing,48,"(-7.528818130493164, -3.764409065246582, [-6.201269149780273, -1.3275489807128906])",66985530,distilbert-base-uncased
A ring is a,clothing.,ring,clothing,49,"(-15.24474048614502, -7.62237024307251, [-14.237777709960938, -1.006962776184082])",66985530,distilbert-base-uncased
An earring is a,clothing.,earring,clothing,50,"(-11.530657768249512, -5.765328884124756, [-10.509805679321289, -1.0208520889282227])",66985530,distilbert-base-uncased
A watch is a,clothing.,watch,clothing,51,"(-11.6168794631958, -5.8084397315979, [-10.572030067443848, -1.0448493957519531])",66985530,distilbert-base-uncased
A cuff link is a,clothing.,cuff link,clothing,52,"(-10.796136856079102, -5.398068428039551, [-9.791671752929688, -1.004465103149414])",66985530,distilbert-base-uncased
A necklace is a,clothing.,necklace,clothing,53,"(-11.686745643615723, -5.843372821807861, [-10.346566200256348, -1.340179443359375])",66985530,distilbert-base-uncased
A bracelet is a,clothing.,bracelet,clothing,54,"(-11.864208221435547, -5.932104110717773, [-10.498804092407227, -1.3654041290283203])",66985530,distilbert-base-uncased
A cane is a,clothing.,cane,clothing,55,"(-12.433778762817383, -6.216889381408691, [-11.51387882232666, -0.9198999404907227])",66985530,distilbert-base-uncased
An automobile is a,vehicle.,automobile,vehicle,1,"(-1.0966053009033203, -0.5483026504516602, [-0.8934059143066406, -0.2031993865966797])",66985530,distilbert-base-uncased
A station wagon is a,vehicle.,station wagon,vehicle,2,"(-1.8996467590332031, -0.9498233795166016, [-1.6951847076416016, -0.20446205139160156])",66985530,distilbert-base-uncased
A truck is a,vehicle.,truck,vehicle,3,"(-1.2689638137817383, -0.6344819068908691, [-1.0598382949829102, -0.20912551879882812])",66985530,distilbert-base-uncased
A car is a,vehicle.,car,vehicle,4,"(-1.6306867599487305, -0.8153433799743652, [-1.3218536376953125, -0.30883312225341797])",66985530,distilbert-base-uncased
A bus is a,vehicle.,bus,vehicle,5,"(-1.8368053436279297, -0.9184026718139648, [-1.6177568435668945, -0.21904850006103516])",66985530,distilbert-base-uncased
A taxi is a,vehicle.,taxi,vehicle,6,"(-1.2252483367919922, -0.6126241683959961, [-1.01312255859375, -0.2121257781982422])",66985530,distilbert-base-uncased
A jeep is a,vehicle.,jeep,vehicle,7,"(-1.2772655487060547, -0.6386327743530273, [-1.066995620727539, -0.21026992797851562])",66985530,distilbert-base-uncased
An ambulance is a,vehicle.,ambulance,vehicle,8,"(-0.9308300018310547, -0.46541500091552734, [-0.7675952911376953, -0.16323471069335938])",66985530,distilbert-base-uncased
A motorcycle is a,vehicle.,motorcycle,vehicle,9,"(-4.092333793640137, -2.0461668968200684, [-3.977489471435547, -0.11484432220458984])",66985530,distilbert-base-uncased
A streetcar is a,vehicle.,streetcar,vehicle,10,"(-2.3270387649536133, -1.1635193824768066, [-2.136044502258301, -0.1909942626953125])",66985530,distilbert-base-uncased
A van is a,vehicle.,van,vehicle,11,"(-1.6910991668701172, -0.8455495834350586, [-1.4781780242919922, -0.212921142578125])",66985530,distilbert-base-uncased
A honda is a,vehicle.,Honda,vehicle,12,"(-4.143521308898926, -2.071760654449463, [-3.923598289489746, -0.2199230194091797])",66985530,distilbert-base-uncased
A cable car is a,vehicle.,cable car,vehicle,13,"(-2.6617088317871094, -1.3308544158935547, [-2.4638776779174805, -0.1978311538696289])",66985530,distilbert-base-uncased
A train is a,vehicle.,train,vehicle,14,"(-2.5681800842285156, -1.2840900421142578, [-2.249958038330078, -0.3182220458984375])",66985530,distilbert-base-uncased
A trolley is a,vehicle.,trolley,vehicle,15,"(-2.142232894897461, -1.0711164474487305, [-1.948899269104004, -0.19333362579345703])",66985530,distilbert-base-uncased
A bicycle is a,vehicle.,bicycle,vehicle,16,"(-3.5308055877685547, -1.7654027938842773, [-3.3751955032348633, -0.1556100845336914])",66985530,distilbert-base-uncased
A carriage is a,vehicle.,carriage,vehicle,17,"(-1.921492576599121, -0.9607462882995605, [-1.6479616165161133, -0.2735309600830078])",66985530,distilbert-base-uncased
An airplane is a,vehicle.,airplane,vehicle,18,"(-2.626662254333496, -1.313331127166748, [-2.461653709411621, -0.165008544921875])",66985530,distilbert-base-uncased
A bike is a,vehicle.,bike,vehicle,19,"(-3.255861282348633, -1.6279306411743164, [-3.0798110961914062, -0.17605018615722656])",66985530,distilbert-base-uncased
A boat is a,vehicle.,boat,vehicle,20,"(-4.356828689575195, -2.1784143447875977, [-4.1975860595703125, -0.1592426300048828])",66985530,distilbert-base-uncased
A jet is a,vehicle.,jet,vehicle,21,"(-3.662099838256836, -1.831049919128418, [-3.432130813598633, -0.22996902465820312])",66985530,distilbert-base-uncased
A ship is a,vehicle.,ship,vehicle,22,"(-4.793167591094971, -2.3965837955474854, [-4.586667537689209, -0.20650005340576172])",66985530,distilbert-base-uncased
A scooter is a,vehicle.,scooter,vehicle,23,"(-3.401247978210449, -1.7006239891052246, [-3.2294845581054688, -0.17176342010498047])",66985530,distilbert-base-uncased
A tractor is a,vehicle.,tractor,vehicle,24,"(-2.9801454544067383, -1.4900727272033691, [-2.8484668731689453, -0.13167858123779297])",66985530,distilbert-base-uncased
A wagon is a,vehicle.,wagon,vehicle,25,"(-2.292422294616699, -1.1462111473083496, [-2.0936269760131836, -0.19879531860351562])",66985530,distilbert-base-uncased
A subway is a,vehicle.,subway,vehicle,26,"(-4.924715042114258, -2.462357521057129, [-4.614494323730469, -0.31022071838378906])",66985530,distilbert-base-uncased
A trailer is a,vehicle.,trailer,vehicle,27,"(-2.402815818786621, -1.2014079093933105, [-2.152127265930176, -0.2506885528564453])",66985530,distilbert-base-uncased
A cart is a,vehicle.,cart,vehicle,28,"(-2.814661979675293, -1.4073309898376465, [-2.594529151916504, -0.22013282775878906])",66985530,distilbert-base-uncased
A wheelchair is a,vehicle.,wheelchair,vehicle,29,"(-3.5606746673583984, -1.7803373336791992, [-3.3603134155273438, -0.2003612518310547])",66985530,distilbert-base-uncased
A yacht is a,vehicle.,yacht,vehicle,30,"(-4.955133438110352, -2.477566719055176, [-4.736734390258789, -0.2183990478515625])",66985530,distilbert-base-uncased
A tank is a,vehicle.,tank,vehicle,31,"(-3.327876091003418, -1.663938045501709, [-3.162266731262207, -0.16560935974121094])",66985530,distilbert-base-uncased
A go-cart is a,vehicle.,go-cart,vehicle,32,"(-3.322256088256836, -1.661128044128418, [-3.0741891860961914, -0.24806690216064453])",66985530,distilbert-base-uncased
A rowboat is a,vehicle.,rowboat,vehicle,33,"(-4.822038650512695, -2.4110193252563477, [-4.6973981857299805, -0.12464046478271484])",66985530,distilbert-base-uncased
A dogsled is a,vehicle.,dogsled,vehicle,34,"(-6.959670066833496, -3.479835033416748, [-6.663219451904297, -0.2964506149291992])",66985530,distilbert-base-uncased
A tricycle is a,vehicle.,tricycle,vehicle,35,"(-4.512787818908691, -2.2563939094543457, [-4.42943000793457, -0.0833578109741211])",66985530,distilbert-base-uncased
A canoe is a,vehicle.,canoe,vehicle,36,"(-3.797088623046875, -1.8985443115234375, [-3.634256362915039, -0.16283226013183594])",66985530,distilbert-base-uncased
A raft is a,vehicle.,raft,vehicle,37,"(-4.403221130371094, -2.201610565185547, [-4.195605278015137, -0.20761585235595703])",66985530,distilbert-base-uncased
A submarine is a,vehicle.,submarine,vehicle,38,"(-6.245209693908691, -3.1226048469543457, [-6.143308639526367, -0.10190105438232422])",66985530,distilbert-base-uncased
A sled is a,vehicle.,sled,vehicle,39,"(-3.442263603210449, -1.7211318016052246, [-3.232349395751953, -0.2099142074584961])",66985530,distilbert-base-uncased
A horse is a,vehicle.,horse,vehicle,40,"(-4.706371307373047, -2.3531856536865234, [-4.509864807128906, -0.19650650024414062])",66985530,distilbert-base-uncased
A rocket is a,vehicle.,rocket,vehicle,41,"(-2.8293848037719727, -1.4146924018859863, [-2.731557846069336, -0.09782695770263672])",66985530,distilbert-base-uncased
A blimp is a,vehicle.,blimp,vehicle,42,"(-4.764547824859619, -2.3822739124298096, [-4.479074001312256, -0.2854738235473633])",66985530,distilbert-base-uncased
A skate is a,vehicle.,skate,vehicle,43,"(-4.477566242218018, -2.238783121109009, [-4.259704113006592, -0.21786212921142578])",66985530,distilbert-base-uncased
A camel is a,vehicle.,camel,vehicle,44,"(-4.9978556632995605, -2.4989278316497803, [-4.7610297203063965, -0.23682594299316406])",66985530,distilbert-base-uncased
Feet are,vehicles.,feet,vehicle,45,"(-13.277627944946289, -6.6388139724731445, [-12.300490379333496, -0.977137565612793])",66985530,distilbert-base-uncased
A ski is a,vehicle.,ski,vehicle,46,"(-3.464156150817871, -1.7320780754089355, [-3.2912111282348633, -0.1729450225830078])",66985530,distilbert-base-uncased
A skateboard is a,vehicle.,skateboard,vehicle,47,"(-5.289401531219482, -2.644700765609741, [-5.175292491912842, -0.11410903930664062])",66985530,distilbert-base-uncased
A wheelbarrow is a,vehicle.,wheelbarrow,vehicle,48,"(-5.040655612945557, -2.5203278064727783, [-4.7429728507995605, -0.2976827621459961])",66985530,distilbert-base-uncased
A surfboard is a,vehicle.,surfboard,vehicle,49,"(-5.229712963104248, -2.614856481552124, [-5.089662075042725, -0.14005088806152344])",66985530,distilbert-base-uncased
An elevator is a,vehicle.,elevator,vehicle,50,"(-3.8009233474731445, -1.9004616737365723, [-3.402592658996582, -0.3983306884765625])",66985530,distilbert-base-uncased
A chair is a type of,furniture.,chair,furniture,1,"(-4.030521392822266, -2.015260696411133, [-3.9296512603759766, -0.10087013244628906])",66985530,distilbert-base-uncased
A sofa is a type of,furniture.,sofa,furniture,2,"(-2.693775177001953, -1.3468875885009766, [-2.597146987915039, -0.09662818908691406])",66985530,distilbert-base-uncased
A couch is a type of,furniture.,couch,furniture,3,"(-2.1562414169311523, -1.0781207084655762, [-2.060959815979004, -0.09528160095214844])",66985530,distilbert-base-uncased
A table is a type of,furniture.,table,furniture,4,"(-8.576375961303711, -4.2881879806518555, [-8.464212417602539, -0.11216354370117188])",66985530,distilbert-base-uncased
An easy chair is a type of,furniture.,easy chair,furniture,5,"(-5.127353668212891, -2.5636768341064453, [-5.027919769287109, -0.09943389892578125])",66985530,distilbert-base-uncased
A dresser is a type of,furniture.,dresser,furniture,6,"(-3.320096969604492, -1.660048484802246, [-3.2036075592041016, -0.11648941040039062])",66985530,distilbert-base-uncased
A rocking chair is a type of,furniture.,rocking chair,furniture,7,"(-4.301030158996582, -2.150515079498291, [-4.219975471496582, -0.0810546875])",66985530,distilbert-base-uncased
A coffee table is a type of,furniture.,coffee table,furniture,8,"(-4.861235618591309, -2.4306178092956543, [-4.7760114669799805, -0.08522415161132812])",66985530,distilbert-base-uncased
A rocker is a type of,furniture.,rocker,furniture,9,"(-5.90947961807251, -2.954739809036255, [-5.793949604034424, -0.11553001403808594])",66985530,distilbert-base-uncased
A love seat is a type of,furniture.,love seat,furniture,10,"(-3.512082099914551, -1.7560410499572754, [-3.378446578979492, -0.1336355209350586])",66985530,distilbert-base-uncased
A chest of drawers is a,furniture.,chest of drawers,furniture,11,"(-7.3294267654418945, -3.6647133827209473, [-6.668057441711426, -0.6613693237304688])",66985530,distilbert-base-uncased
A desk is a type of,furniture.,desk,furniture,12,"(-4.5882062911987305, -2.2941031455993652, [-4.476439476013184, -0.11176681518554688])",66985530,distilbert-base-uncased
A bed is a type of,furniture.,bed,furniture,13,"(-4.246550559997559, -2.1232752799987793, [-4.1219987869262695, -0.12455177307128906])",66985530,distilbert-base-uncased
A bureau is a type of,furniture.,bureau,furniture,14,"(-7.454639911651611, -3.7273199558258057, [-7.25988245010376, -0.19475746154785156])",66985530,distilbert-base-uncased
A davenport is a type of,furniture.,davenport,furniture,15,"(-5.641480922698975, -2.8207404613494873, [-5.504218578338623, -0.13726234436035156])",66985530,distilbert-base-uncased
An end table is a type of,furniture.,end table,furniture,16,"(-10.02641773223877, -5.013208866119385, [-9.930190086364746, -0.09622764587402344])",66985530,distilbert-base-uncased
A divan is a type of,furniture.,divan,furniture,17,"(-5.375215530395508, -2.687607765197754, [-5.2498016357421875, -0.1254138946533203])",66985530,distilbert-base-uncased
A night table is a type of,furniture.,night table,furniture,18,"(-4.993090629577637, -2.4965453147888184, [-4.897517204284668, -0.09557342529296875])",66985530,distilbert-base-uncased
A chest is a type of,furniture.,chest,furniture,19,"(-6.635712623596191, -3.3178563117980957, [-6.484803199768066, -0.150909423828125])",66985530,distilbert-base-uncased
A cedar chest is a type of,furniture.,cedar chest,furniture,20,"(-5.086793899536133, -2.5433969497680664, [-4.977632522583008, -0.109161376953125])",66985530,distilbert-base-uncased
A vanity is a type of,furniture.,vanity,furniture,21,"(-5.42984676361084, -2.71492338180542, [-5.264998435974121, -0.16484832763671875])",66985530,distilbert-base-uncased
A bookcase is a type of,furniture.,bookcase,furniture,22,"(-4.035686492919922, -2.017843246459961, [-3.9434070587158203, -0.09227943420410156])",66985530,distilbert-base-uncased
A lounge is a type of,furniture.,lounge,furniture,23,"(-5.339438438415527, -2.6697192192077637, [-5.2444353103637695, -0.09500312805175781])",66985530,distilbert-base-uncased
A chaise lounge is a type of,furniture.,chaise lounge,furniture,24,"(-7.089747428894043, -3.5448737144470215, [-7.014117240905762, -0.07563018798828125])",66985530,distilbert-base-uncased
An ottoman is a type of,furniture.,ottoman,furniture,25,"(-2.7519121170043945, -1.3759560585021973, [-2.6596899032592773, -0.09222221374511719])",66985530,distilbert-base-uncased
A footstool is a type of,furniture.,footstool,furniture,26,"(-5.701574325561523, -2.8507871627807617, [-5.593404769897461, -0.1081695556640625])",66985530,distilbert-base-uncased
A cabinet is a type of,furniture.,cabinet,furniture,27,"(-5.584790229797363, -2.7923951148986816, [-5.470536231994629, -0.11425399780273438])",66985530,distilbert-base-uncased
A china closet is a type of,furniture.,china closet,furniture,28,"(-4.212826728820801, -2.1064133644104004, [-4.098540306091309, -0.11428642272949219])",66985530,distilbert-base-uncased
A bench is a type of,furniture.,bench,furniture,29,"(-5.70191764831543, -2.850958824157715, [-5.614416122436523, -0.08750152587890625])",66985530,distilbert-base-uncased
A buffet is a type of,furniture.,buffet,furniture,30,"(-7.289338111877441, -3.6446690559387207, [-7.140439033508301, -0.14889907836914062])",66985530,distilbert-base-uncased
A lamp is a type of,furniture.,lamp,furniture,31,"(-9.119330406188965, -4.559665203094482, [-9.027345657348633, -0.09198474884033203])",66985530,distilbert-base-uncased
A stool is a type of,furniture.,stool,furniture,32,"(-5.864477157592773, -2.9322385787963867, [-5.761903762817383, -0.10257339477539062])",66985530,distilbert-base-uncased
A hassock is a type of,furniture.,hassock,furniture,33,"(-5.589737415313721, -2.7948687076568604, [-5.4349846839904785, -0.1547527313232422])",66985530,distilbert-base-uncased
A drawer is a type of,furniture.,drawer,furniture,34,"(-4.696725845336914, -2.348362922668457, [-4.573610305786133, -0.12311553955078125])",66985530,distilbert-base-uncased
A piano is a type of,furniture.,piano,furniture,35,"(-8.794755935668945, -4.397377967834473, [-8.699346542358398, -0.09540939331054688])",66985530,distilbert-base-uncased
A cushion is a type of,furniture.,cushion,furniture,36,"(-5.529278755187988, -2.764639377593994, [-5.427458763122559, -0.10181999206542969])",66985530,distilbert-base-uncased
A magazine rack is a type of,furniture.,magazine rack,furniture,37,"(-5.138079643249512, -2.569039821624756, [-4.976585388183594, -0.16149425506591797])",66985530,distilbert-base-uncased
A hi-fi is a type of,furniture.,hi-fi,furniture,38,"(-9.234225273132324, -4.617112636566162, [-9.143021583557129, -0.09120368957519531])",66985530,distilbert-base-uncased
A cupboard is a type of,furniture.,cupboard,furniture,39,"(-4.262908935546875, -2.1314544677734375, [-4.151956558227539, -0.11095237731933594])",66985530,distilbert-base-uncased
A stereo is a type of,furniture.,stereo,furniture,40,"(-6.244473934173584, -3.122236967086792, [-6.105861186981201, -0.1386127471923828])",66985530,distilbert-base-uncased
A mirror is a type of,furniture.,mirror,furniture,41,"(-9.517671585083008, -4.758835792541504, [-9.389978408813477, -0.12769317626953125])",66985530,distilbert-base-uncased
A television is a type of,furniture.,television,furniture,42,"(-10.026918411254883, -5.013459205627441, [-9.888708114624023, -0.13821029663085938])",66985530,distilbert-base-uncased
A bar is a type of,furniture.,bar,furniture,43,"(-5.7024054527282715, -2.8512027263641357, [-5.598824977874756, -0.10358047485351562])",66985530,distilbert-base-uncased
A shelf is a type of,furniture.,shelf,furniture,44,"(-4.193918228149414, -2.096959114074707, [-4.077632904052734, -0.11628532409667969])",66985530,distilbert-base-uncased
A rug is a type of,furniture.,rug,furniture,45,"(-4.476929664611816, -2.238464832305908, [-4.400269508361816, -0.07666015625])",66985530,distilbert-base-uncased
A pillow is a type of,furniture.,pillow,furniture,46,"(-5.862566947937012, -2.931283473968506, [-5.73984432220459, -0.12272262573242188])",66985530,distilbert-base-uncased
A wastebasket is a type of,furniture.,wastebasket,furniture,47,"(-8.17353343963623, -4.086766719818115, [-8.089134216308594, -0.08439922332763672])",66985530,distilbert-base-uncased
A radio is a type of,furniture.,radio,furniture,48,"(-10.093555450439453, -5.046777725219727, [-9.970629692077637, -0.1229257583618164])",66985530,distilbert-base-uncased
A sewing machine is a type of,furniture.,sewing machine,furniture,49,"(-7.150693416595459, -3.5753467082977295, [-7.075240612030029, -0.07545280456542969])",66985530,distilbert-base-uncased
A stove is a type of,furniture.,stove,furniture,50,"(-7.546601295471191, -3.7733006477355957, [-7.489930152893066, -0.056671142578125])",66985530,distilbert-base-uncased
A counter is a type of,furniture.,counter,furniture,51,"(-7.177772521972656, -3.588886260986328, [-7.048572540283203, -0.12919998168945312])",66985530,distilbert-base-uncased
A clock is a type of,furniture.,clock,furniture,52,"(-9.75873851776123, -4.879369258880615, [-9.673623085021973, -0.08511543273925781])",66985530,distilbert-base-uncased
A drape is a type of,furniture.,drape,furniture,53,"(-5.866433143615723, -2.9332165718078613, [-5.728396415710449, -0.13803672790527344])",66985530,distilbert-base-uncased
A refrigerator is a type of,furniture.,refrigerator,furniture,54,"(-8.972959518432617, -4.486479759216309, [-8.87837028503418, -0.0945892333984375])",66985530,distilbert-base-uncased
A picture is a type of,furniture.,picture,furniture,55,"(-8.133140087127686, -4.066570043563843, [-7.9402642250061035, -0.19287586212158203])",66985530,distilbert-base-uncased
A closet is a type of,furniture.,closet,furniture,56,"(-4.491611480712891, -2.2458057403564453, [-4.367992401123047, -0.12361907958984375])",66985530,distilbert-base-uncased
A vase is a type of,furniture.,vase,furniture,57,"(-5.892038345336914, -2.946019172668457, [-5.787609100341797, -0.10442924499511719])",66985530,distilbert-base-uncased
An ashtray is a type of,furniture.,ashtray,furniture,58,"(-5.240294933319092, -2.620147466659546, [-5.139995098114014, -0.10029983520507812])",66985530,distilbert-base-uncased
A fan is a type of,furniture.,fan,furniture,59,"(-6.40643310546875, -3.203216552734375, [-6.280511856079102, -0.12592124938964844])",66985530,distilbert-base-uncased
A telephone is a type of,furniture.,telephone,furniture,60,"(-12.742480278015137, -6.371240139007568, [-12.637324333190918, -0.10515594482421875])",66985530,distilbert-base-uncased
A gun is a,weapon.,gun,weapon,1,"(-1.8786945343017578, -0.9393472671508789, [-1.6375970840454102, -0.24109745025634766])",66985530,distilbert-base-uncased
A pistol is a,weapon.,pistol,weapon,2,"(-2.354050636291504, -1.177025318145752, [-2.1880626678466797, -0.16598796844482422])",66985530,distilbert-base-uncased
A revolver is a,weapon.,revolver,weapon,3,"(-3.889094352722168, -1.944547176361084, [-3.731494903564453, -0.15759944915771484])",66985530,distilbert-base-uncased
A machine gun is a,weapon.,machine gun,weapon,4,"(-1.057394027709961, -0.5286970138549805, [-0.9262657165527344, -0.13112831115722656])",66985530,distilbert-base-uncased
A rifle is a,weapon.,rifle,weapon,5,"(-2.5562210083007812, -1.2781105041503906, [-2.373469352722168, -0.18275165557861328])",66985530,distilbert-base-uncased
A switchblade is a,weapon.,switchblade,weapon,6,"(-4.173569679260254, -2.086784839630127, [-4.022653579711914, -0.15091609954833984])",66985530,distilbert-base-uncased
A knife is a,weapon.,knife,weapon,7,"(-1.6291799545288086, -0.8145899772644043, [-1.4288358688354492, -0.20034408569335938])",66985530,distilbert-base-uncased
A dagger is a,weapon.,dagger,weapon,8,"(-2.6729211807250977, -1.3364605903625488, [-2.4536924362182617, -0.21922874450683594])",66985530,distilbert-base-uncased
A shotgun is a,weapon.,shotgun,weapon,9,"(-2.842268943786621, -1.4211344718933105, [-2.6857900619506836, -0.1564788818359375])",66985530,distilbert-base-uncased
A sword is a,weapon.,sword,weapon,10,"(-1.22552490234375, -0.612762451171875, [-1.0309371948242188, -0.19458770751953125])",66985530,distilbert-base-uncased
A bomb is a,weapon.,bomb,weapon,11,"(-1.4562931060791016, -0.7281465530395508, [-1.242661476135254, -0.21363162994384766])",66985530,distilbert-base-uncased
A hand grenade is a,weapon.,hand grenade,weapon,12,"(-1.1307592391967773, -0.5653796195983887, [-0.9915647506713867, -0.13919448852539062])",66985530,distilbert-base-uncased
An atom bomb is a,weapon.,Atom bomb,weapon,13,"(-1.5097169876098633, -0.7548584938049316, [-1.395639419555664, -0.11407756805419922])",66985530,distilbert-base-uncased
A bayonet is a,weapon.,bayonet,weapon,14,"(-0.5298042297363281, -0.26490211486816406, [-0.4181489944458008, -0.11165523529052734])",66985530,distilbert-base-uncased
A spear is a,weapon.,spear,weapon,15,"(-1.3707389831542969, -0.6853694915771484, [-1.167729377746582, -0.20300960540771484])",66985530,distilbert-base-uncased
A bazooka is a,weapon.,bazooka,weapon,16,"(-4.380396842956543, -2.1901984214782715, [-4.2594451904296875, -0.12095165252685547])",66985530,distilbert-base-uncased
A cannon is a,weapon.,cannon,weapon,17,"(-2.4520816802978516, -1.2260408401489258, [-2.2174739837646484, -0.23460769653320312])",66985530,distilbert-base-uncased
A bow and arrow is a,weapon.,bow and arrow,weapon,18,"(-0.9576311111450195, -0.47881555557250977, [-0.8300390243530273, -0.1275920867919922])",66985530,distilbert-base-uncased
A club is a,weapon.,club,weapon,19,"(-8.269533157348633, -4.134766578674316, [-7.958398818969727, -0.31113433837890625])",66985530,distilbert-base-uncased
A lance is a,weapon.,lance,weapon,20,"(-2.8987960815429688, -1.4493980407714844, [-2.700320243835449, -0.19847583770751953])",66985530,distilbert-base-uncased
A brass knuckle is a,weapon.,brass knuckle,weapon,21,"(-2.4282360076904297, -1.2141180038452148, [-2.315645217895508, -0.11259078979492188])",66985530,distilbert-base-uncased
A bullet is a,weapon.,bullet,weapon,22,"(-2.4247426986694336, -1.2123713493347168, [-2.224153518676758, -0.20058917999267578])",66985530,distilbert-base-uncased
A tomahawk is a,weapon.,tomahawk,weapon,23,"(-2.8803462982177734, -1.4401731491088867, [-2.7548446655273438, -0.1255016326904297])",66985530,distilbert-base-uncased
