preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
A bench is a,tool.,bench,tool,21,"[(-5.594110012054443, -2.7970550060272217, [-5.48578405380249, -0.10832595825195312]), (-7.869938373565674, -3.934969186782837, [-7.744865894317627, -0.12507247924804688]), (-8.163562774658203, -4.081781387329102, [-8.123367309570312, -0.040195465087890625]), (-6.378906726837158, -3.189453363418579, [-6.360973834991455, -0.017932891845703125]), (-6.390214443206787, -3.1951072216033936, [-6.26857328414917, -0.12164115905761719])]",335174458,bert-large-uncased
A plier is a,tool.,plier,tool,22,"[(-1.7977886199951172, -0.8988943099975586, [-1.7487850189208984, -0.04900360107421875]), (-2.0437326431274414, -1.0218663215637207, [-2.013516426086426, -0.030216217041015625]), (-2.2137327194213867, -1.1068663597106934, [-2.188307762145996, -0.025424957275390625]), (-2.624828338623047, -1.3124141693115234, [-2.61572265625, -0.009105682373046875]), (-3.330282211303711, -1.6651411056518555, [-3.2602615356445312, -0.07002067565917969])]",335174458,bert-large-uncased
A wrench is a,tool.,wrench,tool,23,"[(-1.6652984619140625, -0.8326492309570312, [-1.6347427368164062, -0.03055572509765625]), (-2.261474609375, -1.1307373046875, [-2.2439823150634766, -0.017492294311523438]), (-2.942564010620117, -1.4712820053100586, [-2.876415252685547, -0.06614875793457031]), (-2.356647491455078, -1.178323745727539, [-2.3464736938476562, -0.010173797607421875]), (-1.0446043014526367, -0.5223021507263184, [-0.9441404342651367, -0.1004638671875])]",335174458,bert-large-uncased
A ladder is a,tool.,ladder,tool,24,"[(-8.044504165649414, -4.022252082824707, [-7.913005828857422, -0.1314983367919922]), (-5.919780254364014, -2.959890127182007, [-5.696277141571045, -0.22350311279296875]), (-6.561254024505615, -3.2806270122528076, [-6.509105205535889, -0.05214881896972656]), (-4.07969331741333, -2.039846658706665, [-4.028177738189697, -0.05151557922363281]), (-8.75080680847168, -4.37540340423584, [-8.66518783569336, -0.08561897277832031])]",335174458,bert-large-uncased
A lathe is a,tool.,lathe,tool,25,"[(-1.9652385711669922, -0.9826192855834961, [-1.8849506378173828, -0.08028793334960938]), (-2.143880844116211, -1.0719404220581055, [-1.9757614135742188, -0.1681194305419922]), (-2.80533504486084, -1.40266752243042, [-2.7780237197875977, -0.027311325073242188]), (-1.868356704711914, -0.934178352355957, [-1.7872982025146484, -0.08105850219726562]), (-2.4132747650146484, -1.2066373825073242, [-2.3364906311035156, -0.07678413391113281])]",335174458,bert-large-uncased
A vise is a,tool.,vise,tool,26,"[(-4.301908016204834, -2.150954008102417, [-4.234584331512451, -0.06732368469238281]), (-2.8005313873291016, -1.4002656936645508, [-2.771638870239258, -0.02889251708984375]), (-3.7097415924072266, -1.8548707962036133, [-3.647552490234375, -0.06218910217285156]), (-3.396634101867676, -1.698317050933838, [-3.3208398818969727, -0.07579421997070312]), (-3.5392093658447266, -1.7696046829223633, [-3.4887847900390625, -0.05042457580566406])]",335174458,bert-large-uncased
A screw is a,tool.,screw,tool,27,"[(-3.593111991882324, -1.796555995941162, [-3.539395332336426, -0.05371665954589844]), (-3.723330497741699, -1.8616652488708496, [-3.690701484680176, -0.03262901306152344]), (-3.7832565307617188, -1.8916282653808594, [-3.754608154296875, -0.02864837646484375]), (-2.840211868286133, -1.4201059341430664, [-2.809141159057617, -0.031070709228515625]), (-3.5911054611206055, -1.7955527305603027, [-3.5629453659057617, -0.02816009521484375])]",335174458,bert-large-uncased
A wood is a,tool.,wood,tool,28,"[(-5.781923770904541, -2.8909618854522705, [-5.583128452301025, -0.19879531860351562]), (-5.225204944610596, -2.612602472305298, [-5.2089409828186035, -0.016263961791992188]), (-5.600246429443359, -2.8001232147216797, [-5.539783477783203, -0.06046295166015625]), (-5.948678016662598, -2.974339008331299, [-5.761221885681152, -0.1874561309814453]), (-8.208812713623047, -4.104406356811523, [-8.087629318237305, -0.12118339538574219])]",335174458,bert-large-uncased
A wedge is a,tool.,wedge,tool,29,"[(-8.86077880859375, -4.430389404296875, [-8.799842834472656, -0.06093597412109375]), (-5.8431782722473145, -2.9215891361236572, [-5.794178485870361, -0.048999786376953125]), (-8.294624328613281, -4.147312164306641, [-8.18244743347168, -0.11217689514160156]), (-7.948501110076904, -3.974250555038452, [-7.783759593963623, -0.16474151611328125]), (-7.581979751586914, -3.790989875793457, [-7.434627532958984, -0.1473522186279297])]",335174458,bert-large-uncased
A lumber is a,tool.,lumber,tool,30,"[(-4.801473617553711, -2.4007368087768555, [-4.733118057250977, -0.06835556030273438]), (-4.746810436248779, -2.3734052181243896, [-4.685607433319092, -0.0612030029296875]), (-3.0787506103515625, -1.5393753051757812, [-2.956632614135742, -0.12211799621582031]), (-4.563040256500244, -2.281520128250122, [-4.494925022125244, -0.068115234375]), (-5.173700332641602, -2.586850166320801, [-5.119550704956055, -0.054149627685546875])]",335174458,bert-large-uncased
A blueprint is a,tool.,blueprint,tool,31,"[(-5.733428955078125, -2.8667144775390625, [-5.700284957885742, -0.03314399719238281]), (-7.768813610076904, -3.884406805038452, [-7.663436412811279, -0.105377197265625]), (-7.210026264190674, -3.605013132095337, [-7.136450290679932, -0.07357597351074219]), (-6.235196113586426, -3.117598056793213, [-6.188931465148926, -0.0462646484375]), (-6.591671943664551, -3.2958359718322754, [-6.573439598083496, -0.018232345581054688])]",335174458,bert-large-uncased
A brace is a,tool.,brace,tool,32,"[(-4.763811111450195, -2.3819055557250977, [-4.550470352172852, -0.21334075927734375]), (-4.957447052001953, -2.4787235260009766, [-4.918647766113281, -0.038799285888671875]), (-7.959022521972656, -3.979511260986328, [-7.901952743530273, -0.05706977844238281]), (-6.794051170349121, -3.3970255851745605, [-6.659857749938965, -0.13419342041015625]), (-6.540377140045166, -3.270188570022583, [-6.344748020172119, -0.19562911987304688])]",335174458,bert-large-uncased
An awl is a,tool.,awl,tool,33,"[(-6.704189300537109, -3.3520946502685547, [-6.595367431640625, -0.10882186889648438]), (-6.901683807373047, -3.4508419036865234, [-6.794506072998047, -0.107177734375]), (-5.6066460609436035, -2.8033230304718018, [-5.437939167022705, -0.16870689392089844]), (-6.04250955581665, -3.021254777908325, [-5.921413898468018, -0.12109565734863281]), (-5.784905433654785, -2.8924527168273926, [-5.646798133850098, -0.1381072998046875])]",335174458,bert-large-uncased
A crowbar is a,tool.,crowbar,tool,34,"[(-1.2066612243652344, -0.6033306121826172, [-1.1234779357910156, -0.08318328857421875]), (-2.035323143005371, -1.0176615715026855, [-2.0209951400756836, -0.0143280029296875]), (-1.853036880493164, -0.926518440246582, [-1.8262310028076172, -0.026805877685546875]), (-2.165083885192871, -1.0825419425964355, [-2.11508846282959, -0.04999542236328125]), (-3.5714712142944336, -1.7857356071472168, [-3.4896955490112305, -0.08177566528320312])]",335174458,bert-large-uncased
A hinge is a,tool.,hinge,tool,35,"[(-5.35603666305542, -2.67801833152771, [-5.227576732635498, -0.12845993041992188]), (-6.025295734405518, -3.012647867202759, [-5.936159610748291, -0.08913612365722656]), (-6.04592752456665, -3.022963762283325, [-5.8532490730285645, -0.19267845153808594]), (-5.63386344909668, -2.81693172454834, [-5.58442497253418, -0.0494384765625]), (-6.361774921417236, -3.180887460708618, [-6.2730584144592285, -0.08871650695800781])]",335174458,bert-large-uncased
A miter box is a,tool.,miter box,tool,36,"[(-3.982818603515625, -1.9914093017578125, [-3.9353256225585938, -0.04749298095703125]), (-5.282512664794922, -2.641256332397461, [-5.22926139831543, -0.05325126647949219]), (-6.789158344268799, -3.3945791721343994, [-6.754583835601807, -0.03457450866699219]), (-7.104780673980713, -3.5523903369903564, [-7.048752307891846, -0.05602836608886719]), (-4.357043266296387, -2.1785216331481934, [-4.331137657165527, -0.025905609130859375])]",335174458,bert-large-uncased
A knife is a,tool.,knife,tool,37,"[(-3.894552230834961, -1.9472761154174805, [-3.7735939025878906, -0.12095832824707031]), (-4.184848785400391, -2.0924243927001953, [-4.154766082763672, -0.03008270263671875]), (-5.688556671142578, -2.844278335571289, [-5.658470153808594, -0.030086517333984375]), (-3.072390556335449, -1.5361952781677246, [-2.8385744094848633, -0.23381614685058594]), (-4.272705078125, -2.1363525390625, [-4.040830612182617, -0.2318744659423828])]",335174458,bert-large-uncased
A chalk is a,tool.,chalk,tool,38,"[(-4.766325950622559, -2.3831629753112793, [-4.763092994689941, -0.0032329559326171875]), (-4.019123077392578, -2.009561538696289, [-3.9648818969726562, -0.054241180419921875]), (-4.926718235015869, -2.4633591175079346, [-4.841803073883057, -0.0849151611328125]), (-4.190283298492432, -2.095141649246216, [-4.089876651763916, -0.10040664672851562]), (-6.013648509979248, -3.006824254989624, [-5.996585369110107, -0.017063140869140625])]",335174458,bert-large-uncased
A nut is a,tool.,nut,tool,39,"[(-5.858030796051025, -2.9290153980255127, [-5.7908806800842285, -0.06715011596679688]), (-5.104686737060547, -2.5523433685302734, [-5.028604507446289, -0.07608222961425781]), (-6.47366189956665, -3.236830949783325, [-6.333580493927002, -0.14008140563964844]), (-6.2658371925354, -3.1329185962677, [-6.194454669952393, -0.07138252258300781]), (-4.567478179931641, -2.2837390899658203, [-4.517206192016602, -0.05027198791503906])]",335174458,bert-large-uncased
A bolt is a,tool.,bolt,tool,40,"[(-4.310006141662598, -2.155003070831299, [-4.165905952453613, -0.14410018920898438]), (-5.411635398864746, -2.705817699432373, [-5.382685661315918, -0.028949737548828125]), (-4.877382278442383, -2.4386911392211914, [-4.698991775512695, -0.1783905029296875]), (-4.553551197052002, -2.276775598526001, [-4.428764820098877, -0.124786376953125]), (-4.965174674987793, -2.4825873374938965, [-4.736783027648926, -0.2283916473388672])]",335174458,bert-large-uncased
A plumb line is a,tool.,plumb line,tool,41,"[(-11.522496223449707, -5.7612481117248535, [-11.34985637664795, -0.1726398468017578]), (-11.583846092224121, -5.7919230461120605, [-11.472245216369629, -0.11160087585449219]), (-10.390437126159668, -5.195218563079834, [-10.286425590515137, -0.10401153564453125]), (-11.36671257019043, -5.683356285095215, [-11.363378524780273, -0.00333404541015625]), (-12.96590805053711, -6.482954025268555, [-12.926332473754883, -0.03957557678222656])]",335174458,bert-large-uncased
A brush is a,tool.,brush,tool,42,"[(-2.354466438293457, -1.1772332191467285, [-2.26699161529541, -0.08747482299804688]), (-2.5754270553588867, -1.2877135276794434, [-2.5637102127075195, -0.011716842651367188]), (-3.669797897338867, -1.8348989486694336, [-3.5962276458740234, -0.07357025146484375]), (-2.317411422729492, -1.158705711364746, [-2.2623958587646484, -0.05501556396484375]), (-2.9755477905273438, -1.4877738952636719, [-2.9475650787353516, -0.027982711791992188])]",335174458,bert-large-uncased
A sledge hammer is a,tool.,sledge hammer,tool,43,"[(-3.8454551696777344, -1.9227275848388672, [-3.8018722534179688, -0.043582916259765625]), (-1.9101409912109375, -0.9550704956054688, [-1.8795852661132812, -0.03055572509765625]), (-3.3212108612060547, -1.6606054306030273, [-3.286457061767578, -0.03475379943847656]), (-1.9726676940917969, -0.9863338470458984, [-1.9437484741210938, -0.028919219970703125]), (-2.558138847351074, -1.279069423675537, [-2.5335474014282227, -0.024591445922851562])]",335174458,bert-large-uncased
A glue is a,tool.,glue,tool,44,"[(-6.113494396209717, -3.0567471981048584, [-5.934173107147217, -0.1793212890625]), (-6.091883659362793, -3.0459418296813965, [-6.026606559753418, -0.065277099609375]), (-5.951981544494629, -2.9759907722473145, [-5.8857221603393555, -0.06625938415527344]), (-6.943124294281006, -3.471562147140503, [-6.92036771774292, -0.022756576538085938]), (-5.680765151977539, -2.8403825759887695, [-5.608087539672852, -0.0726776123046875])]",335174458,bert-large-uncased
A paintbrush is a,tool.,paintbrush,tool,45,"[(-1.5466041564941406, -0.7733020782470703, [-1.4858512878417969, -0.06075286865234375]), (-1.839573860168457, -0.9197869300842285, [-1.7947683334350586, -0.04480552673339844]), (-3.060941696166992, -1.530470848083496, [-3.050395965576172, -0.010545730590820312]), (-1.6293230056762695, -0.8146615028381348, [-1.6139192581176758, -0.01540374755859375]), (-4.186918258666992, -2.093459129333496, [-4.1207733154296875, -0.06614494323730469])]",335174458,bert-large-uncased
A varnish is a,tool.,varnish,tool,46,"[(-8.444413185119629, -4.2222065925598145, [-8.411162376403809, -0.03325080871582031]), (-6.54379415512085, -3.271897077560425, [-6.313483715057373, -0.23031044006347656]), (-6.626465797424316, -3.313232898712158, [-6.491961479187012, -0.1345043182373047]), (-6.518213748931885, -3.2591068744659424, [-6.425693988800049, -0.09251976013183594]), (-6.710544109344482, -3.355272054672241, [-6.676578044891357, -0.033966064453125])]",335174458,bert-large-uncased
An apron is a,tool.,apron,tool,47,"[(-7.913358688354492, -3.956679344177246, [-7.860960006713867, -0.052398681640625]), (-5.982375621795654, -2.991187810897827, [-5.911845684051514, -0.07052993774414062]), (-5.714653968811035, -2.8573269844055176, [-5.614941596984863, -0.09971237182617188]), (-8.032691955566406, -4.016345977783203, [-7.957109451293945, -0.07558250427246094]), (-7.919508934020996, -3.959754467010498, [-7.847804069519043, -0.07170486450195312])]",335174458,bert-large-uncased
A stapler is a,tool.,stapler,tool,48,"[(-1.2765531539916992, -0.6382765769958496, [-1.2572870254516602, -0.019266128540039062]), (-2.5538330078125, -1.27691650390625, [-2.5224037170410156, -0.031429290771484375]), (-2.558046340942383, -1.2790231704711914, [-2.5472984313964844, -0.010747909545898438]), (-2.8662328720092773, -1.4331164360046387, [-2.8248682022094727, -0.04136466979980469]), (-3.433744430541992, -1.716872215270996, [-3.3437461853027344, -0.08999824523925781])]",335174458,bert-large-uncased
An extension cord is a,tool.,extension cord,tool,49,"[(-8.505231857299805, -4.252615928649902, [-8.477302551269531, -0.027929306030273438]), (-6.292635440826416, -3.146317720413208, [-6.225962162017822, -0.06667327880859375]), (-9.790294647216797, -4.895147323608398, [-9.720966339111328, -0.06932830810546875]), (-9.886367797851562, -4.943183898925781, [-9.851312637329102, -0.03505516052246094]), (-5.4463887214660645, -2.7231943607330322, [-5.393660068511963, -0.05272865295410156])]",335174458,bert-large-uncased
A soldering iron is a,tool.,soldering iron,tool,50,"[(-1.5377311706542969, -0.7688655853271484, [-1.5275535583496094, -0.0101776123046875]), (-0.6337089538574219, -0.31685447692871094, [-0.6013126373291016, -0.03239631652832031]), (-0.4838714599609375, -0.24193572998046875, [-0.4403724670410156, -0.043498992919921875]), (-0.7676048278808594, -0.3838024139404297, [-0.694610595703125, -0.07299423217773438]), (-0.8918352127075195, -0.44591760635375977, [-0.8571863174438477, -0.034648895263671875])]",335174458,bert-large-uncased
A plaster is a,tool.,plaster,tool,51,"[(-7.825382232666016, -3.912691116333008, [-7.752992630004883, -0.07238960266113281]), (-6.229696273803711, -3.1148481369018555, [-6.189537048339844, -0.04015922546386719]), (-6.880264759063721, -3.4401323795318604, [-6.803162097930908, -0.0771026611328125]), (-7.442168235778809, -3.7210841178894043, [-7.423209190368652, -0.01895904541015625]), (-7.0919976234436035, -3.5459988117218018, [-6.9895405769348145, -0.10245704650878906])]",335174458,bert-large-uncased
A wheelbarrow is a,tool.,wheelbarrow,tool,52,"[(-4.534510612487793, -2.2672553062438965, [-4.504464149475098, -0.030046463012695312]), (-2.6875104904174805, -1.3437552452087402, [-2.649947166442871, -0.037563323974609375]), (-2.1286697387695312, -1.0643348693847656, [-2.0951900482177734, -0.03347969055175781]), (-2.1996078491210938, -1.0998039245605469, [-2.1734848022460938, -0.026123046875]), (-3.27085018157959, -1.635425090789795, [-3.22476863861084, -0.04608154296875])]",335174458,bert-large-uncased
An axe is a,tool.,axe,tool,53,"[(-2.1586828231811523, -1.0793414115905762, [-2.087069511413574, -0.07161331176757812]), (-1.7205619812011719, -0.8602809906005859, [-1.6669807434082031, -0.05358123779296875]), (-3.0880250930786133, -1.5440125465393066, [-3.0147924423217773, -0.07323265075683594]), (-1.8128232955932617, -0.9064116477966309, [-1.773503303527832, -0.03931999206542969]), (-1.9003276824951172, -0.9501638412475586, [-1.8613166809082031, -0.03901100158691406])]",335174458,bert-large-uncased
A slide rule is a,tool.,slide rule,tool,54,"[(-7.10530424118042, -3.55265212059021, [-7.059516429901123, -0.045787811279296875]), (-8.947026252746582, -4.473513126373291, [-8.8505220413208, -0.09650421142578125]), (-9.70859146118164, -4.85429573059082, [-9.633157730102539, -0.07543373107910156]), (-6.038382053375244, -3.019191026687622, [-5.981720447540283, -0.05666160583496094]), (-8.988929748535156, -4.494464874267578, [-8.886125564575195, -0.10280418395996094])]",335174458,bert-large-uncased
A cement is a,tool.,cement,tool,55,"[(-6.067794322967529, -3.0338971614837646, [-6.021358013153076, -0.046436309814453125]), (-6.935925006866455, -3.4679625034332275, [-6.895260334014893, -0.0406646728515625]), (-6.973681449890137, -3.4868407249450684, [-6.909817695617676, -0.06386375427246094]), (-8.197626113891602, -4.098813056945801, [-8.120689392089844, -0.07693672180175781]), (-7.115359306335449, -3.5576796531677246, [-7.029074668884277, -0.08628463745117188])]",335174458,bert-large-uncased
An anvil is a,tool.,anvil,tool,56,"[(-1.9910736083984375, -0.9955368041992188, [-1.8601531982421875, -0.13092041015625]), (-3.0357580184936523, -1.5178790092468262, [-2.922511100769043, -0.11324691772460938]), (-3.515488624572754, -1.757744312286377, [-3.4338388442993164, -0.0816497802734375]), (-4.31490421295166, -2.15745210647583, [-4.206791877746582, -0.10811233520507812]), (-3.464491844177246, -1.732245922088623, [-3.3993139266967773, -0.06517791748046875])]",335174458,bert-large-uncased
A hatchet is a,tool.,hatchet,tool,57,"[(-2.249042510986328, -1.124521255493164, [-2.217336654663086, -0.03170585632324219]), (-2.446536064147949, -1.2232680320739746, [-2.3660802841186523, -0.08045578002929688]), (-1.746596336364746, -0.873298168182373, [-1.6976041793823242, -0.048992156982421875]), (-2.7541561126708984, -1.3770780563354492, [-2.6802539825439453, -0.07390213012695312]), (-2.4934282302856445, -1.2467141151428223, [-2.4483232498168945, -0.04510498046875])]",335174458,bert-large-uncased
A rag is a,tool.,rag,tool,58,"[(-5.880762577056885, -2.9403812885284424, [-5.8603386878967285, -0.02042388916015625]), (-6.553412914276123, -3.2767064571380615, [-6.501100063323975, -0.05231285095214844]), (-5.899657726287842, -2.949828863143921, [-5.894191265106201, -0.005466461181640625]), (-6.79755163192749, -3.398775815963745, [-6.741397380828857, -0.05615425109863281]), (-6.467208385467529, -3.2336041927337646, [-6.423224925994873, -0.04398345947265625])]",335174458,bert-large-uncased
A scissor is a,tool.,scissor,tool,59,"[(-3.8360605239868164, -1.9180302619934082, [-3.738945960998535, -0.09711456298828125]), (-3.948969841003418, -1.974484920501709, [-3.886813163757324, -0.06215667724609375]), (-5.065817356109619, -2.5329086780548096, [-4.9803147315979, -0.08550262451171875]), (-4.520044326782227, -2.2600221633911133, [-4.465414047241211, -0.054630279541015625]), (-2.887204170227051, -1.4436020851135254, [-2.772763252258301, -0.11444091796875])]",335174458,bert-large-uncased
A crane is a,tool.,crane,tool,60,"[(-7.266534328460693, -3.6332671642303467, [-7.148555278778076, -0.11797904968261719]), (-6.277556419372559, -3.1387782096862793, [-6.200451850891113, -0.07710456848144531]), (-6.230828762054443, -3.1154143810272217, [-6.153131008148193, -0.07769775390625]), (-8.288606643676758, -4.144303321838379, [-8.212972640991211, -0.07563400268554688]), (-5.337711334228516, -2.668855667114258, [-5.289417266845703, -0.0482940673828125])]",335174458,bert-large-uncased
Orange is a,fruit.,orange,fruit,1,"[(-6.439089775085449, -3.2195448875427246, [-6.22121524810791, -0.21787452697753906]), (-4.863175868988037, -2.4315879344940186, [-4.698941707611084, -0.16423416137695312]), (-6.090847492218018, -3.045423746109009, [-5.9927659034729, -0.09808158874511719]), (-5.373311996459961, -2.6866559982299805, [-5.29878044128418, -0.07453155517578125]), (-5.525595188140869, -2.7627975940704346, [-5.404983997344971, -0.12061119079589844])]",335174458,bert-large-uncased
Apple is a,fruit.,apple,fruit,2,"[(-2.011916160583496, -1.005958080291748, [-1.955428123474121, -0.056488037109375]), (-4.960559844970703, -2.4802799224853516, [-4.774791717529297, -0.18576812744140625]), (-5.535292625427246, -2.767646312713623, [-5.441563606262207, -0.09372901916503906]), (-3.64168643951416, -1.82084321975708, [-3.566746711730957, -0.07493972778320312]), (-6.16813850402832, -3.08406925201416, [-6.083499908447266, -0.08463859558105469])]",335174458,bert-large-uncased
Banana is a,fruit.,banana,fruit,3,"[(-3.944462299346924, -1.972231149673462, [-3.7865967750549316, -0.1578655242919922]), (-5.281374931335449, -2.6406874656677246, [-5.1931257247924805, -0.08824920654296875]), (-4.390857696533203, -2.1954288482666016, [-4.260963439941406, -0.12989425659179688]), (-3.728396415710449, -1.8641982078552246, [-3.6284990310668945, -0.09989738464355469]), (-4.298953533172607, -2.1494767665863037, [-4.274722576141357, -0.02423095703125])]",335174458,bert-large-uncased
Peach is a,fruit.,peach,fruit,4,"[(-9.254660606384277, -4.627330303192139, [-9.162995338439941, -0.09166526794433594]), (-6.61714506149292, -3.30857253074646, [-6.5523200035095215, -0.06482505798339844]), (-5.467099189758301, -2.7335495948791504, [-5.339585304260254, -0.12751388549804688]), (-7.531656265258789, -3.7658281326293945, [-7.427457809448242, -0.10419845581054688]), (-9.031896591186523, -4.515948295593262, [-8.894353866577148, -0.137542724609375])]",335174458,bert-large-uncased
Pear is a,fruit.,pear,fruit,5,"[(-3.895358085632324, -1.947679042816162, [-3.7799901962280273, -0.11536788940429688]), (-3.363377094268799, -1.6816885471343994, [-3.3264336585998535, -0.03694343566894531]), (-2.5487632751464844, -1.2743816375732422, [-2.489643096923828, -0.05912017822265625]), (-2.64202880859375, -1.321014404296875, [-2.5985240936279297, -0.04350471496582031]), (-3.2162256240844727, -1.6081128120422363, [-3.195553779602051, -0.020671844482421875])]",335174458,bert-large-uncased
Apricot is a,fruit.,apricot,fruit,6,"[(-4.279190540313721, -2.1395952701568604, [-4.087118625640869, -0.19207191467285156]), (-3.6281685829162598, -1.8140842914581299, [-3.5348401069641113, -0.09332847595214844]), (-5.801509857177734, -2.900754928588867, [-5.713884353637695, -0.08762550354003906]), (-4.227103233337402, -2.113551616668701, [-4.124575614929199, -0.10252761840820312]), (-3.0280399322509766, -1.5140199661254883, [-2.973346710205078, -0.05469322204589844])]",335174458,bert-large-uncased
Tangerine is a,fruit.,tangerine,fruit,7,"[(-3.099142074584961, -1.5495710372924805, [-2.9248008728027344, -0.17434120178222656]), (-5.162215709686279, -2.5811078548431396, [-5.039510250091553, -0.12270545959472656]), (-2.8578481674194336, -1.4289240837097168, [-2.7204790115356445, -0.13736915588378906]), (-2.6030311584472656, -1.3015155792236328, [-2.2899742126464844, -0.31305694580078125]), (-2.9736509323120117, -1.4868254661560059, [-2.8043718338012695, -0.1692790985107422])]",335174458,bert-large-uncased
Plum is a,fruit.,plum,fruit,8,"[(-9.068231582641602, -4.534115791320801, [-8.91254997253418, -0.15568161010742188]), (-11.710429191589355, -5.855214595794678, [-11.604458808898926, -0.10597038269042969]), (-10.984516143798828, -5.492258071899414, [-10.920520782470703, -0.063995361328125]), (-9.43696117401123, -4.718480587005615, [-9.253436088562012, -0.18352508544921875]), (-8.544652938842773, -4.272326469421387, [-8.494136810302734, -0.05051612854003906])]",335174458,bert-large-uncased
Grape is a,fruit.,grape,fruit,9,"[(-3.7817020416259766, -1.8908510208129883, [-3.6359596252441406, -0.14574241638183594]), (-3.8586020469665527, -1.9293010234832764, [-3.799607753753662, -0.058994293212890625]), (-2.325681686401367, -1.1628408432006836, [-2.261350631713867, -0.0643310546875]), (-6.2385687828063965, -3.1192843914031982, [-6.096517086029053, -0.14205169677734375]), (-5.313676834106445, -2.6568384170532227, [-5.228311538696289, -0.08536529541015625])]",335174458,bert-large-uncased
Nectarine is a,fruit.,nectarine,fruit,10,"[(-5.12591028213501, -2.562955141067505, [-4.679768085479736, -0.44614219665527344]), (-4.596449851989746, -2.298224925994873, [-4.560036659240723, -0.03641319274902344]), (-6.62620735168457, -3.313103675842285, [-6.300506591796875, -0.3257007598876953]), (-3.8849072456359863, -1.9424536228179932, [-3.692528247833252, -0.19237899780273438]), (-4.67997932434082, -2.33998966217041, [-4.640237808227539, -0.03974151611328125])]",335174458,bert-large-uncased
Strawberry is a,fruit.,strawberry,fruit,11,"[(-6.872106552124023, -3.4360532760620117, [-6.798381805419922, -0.07372474670410156]), (-7.879335403442383, -3.9396677017211914, [-7.83445930480957, -0.0448760986328125]), (-6.668193817138672, -3.334096908569336, [-6.585105895996094, -0.08308792114257812]), (-7.61161994934082, -3.80580997467041, [-7.45146369934082, -0.16015625]), (-7.978728771209717, -3.9893643856048584, [-7.8354716300964355, -0.14325714111328125])]",335174458,bert-large-uncased
Grapefruit is a,fruit.,grapefruit,fruit,12,"[(-2.4774093627929688, -1.2387046813964844, [-2.381753921508789, -0.09565544128417969]), (-2.0989694595336914, -1.0494847297668457, [-1.9793710708618164, -0.119598388671875]), (-1.840846061706543, -0.9204230308532715, [-1.7311620712280273, -0.10968399047851562]), (-1.9084596633911133, -0.9542298316955566, [-1.8552160263061523, -0.05324363708496094]), (-3.3173179626464844, -1.6586589813232422, [-3.2170886993408203, -0.10022926330566406])]",335174458,bert-large-uncased
Berry is a,fruit.,berry,fruit,13,"[(-11.826014518737793, -5.9130072593688965, [-11.740290641784668, -0.085723876953125]), (-11.876567840576172, -5.938283920288086, [-11.569890975952148, -0.30667686462402344]), (-12.727506637573242, -6.363753318786621, [-12.534202575683594, -0.19330406188964844]), (-14.320473670959473, -7.160236835479736, [-13.891411781311035, -0.4290618896484375]), (-13.536616325378418, -6.768308162689209, [-13.431191444396973, -0.10542488098144531])]",335174458,bert-large-uncased
Cherry is a,fruit.,cherry,fruit,14,"[(-10.384722709655762, -5.192361354827881, [-10.232102394104004, -0.1526203155517578]), (-9.748499870300293, -4.8742499351501465, [-9.72928524017334, -0.019214630126953125]), (-9.520127296447754, -4.760063648223877, [-9.456992149353027, -0.06313514709472656]), (-9.503467559814453, -4.751733779907227, [-9.437057495117188, -0.06641006469726562]), (-11.18597412109375, -5.592987060546875, [-11.113607406616211, -0.07236671447753906])]",335174458,bert-large-uncased
Pineapple is a,fruit.,pineapple,fruit,15,"[(-1.3566694259643555, -0.6783347129821777, [-1.341385841369629, -0.015283584594726562]), (-1.7127094268798828, -0.8563547134399414, [-1.585348129272461, -0.12736129760742188]), (-2.217522621154785, -1.1087613105773926, [-2.151852607727051, -0.06567001342773438]), (-3.133744239807129, -1.5668721199035645, [-2.9225950241088867, -0.2111492156982422]), (-1.311178207397461, -0.6555891036987305, [-1.276336669921875, -0.03484153747558594])]",335174458,bert-large-uncased
Blackberry is a,fruit.,blackberry,fruit,16,"[(-6.929224014282227, -3.4646120071411133, [-6.895112991333008, -0.03411102294921875]), (-6.186339378356934, -3.093169689178467, [-6.118407249450684, -0.06793212890625]), (-7.702349662780762, -3.851174831390381, [-7.651307106018066, -0.05104255676269531]), (-6.07958459854126, -3.03979229927063, [-5.980967044830322, -0.0986175537109375]), (-3.353081703186035, -1.6765408515930176, [-3.343684196472168, -0.009397506713867188])]",335174458,bert-large-uncased
Melon is a,fruit.,melon,fruit,17,"[(-6.60725736618042, -3.30362868309021, [-6.484925746917725, -0.12233161926269531]), (-3.2285428047180176, -1.6142714023590088, [-3.106029987335205, -0.1225128173828125]), (-4.850973606109619, -2.4254868030548096, [-4.692762851715088, -0.15821075439453125]), (-5.5974440574646, -2.7987220287323, [-5.3676581382751465, -0.22978591918945312]), (-3.018153190612793, -1.5090765953063965, [-2.849545478820801, -0.1686077117919922])]",335174458,bert-large-uncased
