preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
Grapefruit is a,fruit.,grapefruit,fruit,12,"[(-8.200759887695312, -4.100379943847656, [-3.189910888671875, -5.0108489990234375]), (-9.203353881835938, -4.601676940917969, [-5.694129943847656, -3.5092239379882812]), (-8.3662109375, -4.18310546875, [-4.088310241699219, -4.277900695800781]), (-8.474571228027344, -4.237285614013672, [-4.070564270019531, -4.4040069580078125]), (-9.404640197753906, -4.702320098876953, [-4.455146789550781, -4.949493408203125])]",124439808,gpt2
Berry is a,fruit.,berry,fruit,13,"[(-12.297149658203125, -6.1485748291015625, [-8.588943481445312, -3.7082061767578125]), (-11.685050964355469, -5.842525482177734, [-8.565567016601562, -3.1194839477539062]), (-12.808090209960938, -6.404045104980469, [-9.049102783203125, -3.7589874267578125]), (-12.495750427246094, -6.247875213623047, [-9.466331481933594, -3.0294189453125]), (-12.612327575683594, -6.306163787841797, [-9.199256896972656, -3.4130706787109375])]",124439808,gpt2
Cherry is a,fruit.,cherry,fruit,14,"[(-12.011184692382812, -6.005592346191406, [-7.839485168457031, -4.171699523925781]), (-11.289871215820312, -5.644935607910156, [-7.475433349609375, -3.8144378662109375]), (-9.108955383300781, -4.554477691650391, [-6.2619476318359375, -2.8470077514648438]), (-12.413421630859375, -6.2067108154296875, [-8.605636596679688, -3.8077850341796875]), (-12.443939208984375, -6.2219696044921875, [-8.627601623535156, -3.8163375854492188])]",124439808,gpt2
Pineapple is a,fruit.,pineapple,fruit,15,"[(-11.518638610839844, -5.759319305419922, [-8.102455139160156, -3.4161834716796875]), (-9.087020874023438, -4.543510437011719, [-5.826957702636719, -3.2600631713867188]), (-11.41680908203125, -5.708404541015625, [-7.416282653808594, -4.000526428222656]), (-8.925918579101562, -4.462959289550781, [-5.8112030029296875, -3.114715576171875]), (-8.666679382324219, -4.333339691162109, [-5.2419891357421875, -3.4246902465820312])]",124439808,gpt2
Blackberry is a,fruit.,blackberry,fruit,16,"[(-9.963226318359375, -4.9816131591796875, [-6.2975921630859375, -3.6656341552734375]), (-11.138671875, -5.5693359375, [-6.977943420410156, -4.160728454589844]), (-11.549415588378906, -5.774707794189453, [-7.6503753662109375, -3.8990402221679688]), (-11.120903015136719, -5.560451507568359, [-6.925148010253906, -4.1957550048828125]), (-11.96490478515625, -5.982452392578125, [-7.3544464111328125, -4.6104583740234375])]",124439808,gpt2
Melon is a,fruit.,melon,fruit,17,"[(-13.89862060546875, -6.949310302734375, [-9.268386840820312, -4.6302337646484375]), (-13.139442443847656, -6.569721221923828, [-8.726181030273438, -4.413261413574219]), (-12.829505920410156, -6.414752960205078, [-8.996009826660156, -3.83349609375]), (-14.102363586425781, -7.051181793212891, [-9.80413818359375, -4.298225402832031]), (-12.709358215332031, -6.354679107666016, [-8.845993041992188, -3.8633651733398438])]",124439808,gpt2
Blueberry is a,fruit.,blueberry,fruit,18,"[(-10.30450439453125, -5.152252197265625, [-5.943031311035156, -4.361473083496094]), (-11.697463989257812, -5.848731994628906, [-7.1960601806640625, -4.50140380859375]), (-9.436126708984375, -4.7180633544921875, [-5.2255706787109375, -4.2105560302734375]), (-9.930099487304688, -4.965049743652344, [-5.539276123046875, -4.3908233642578125]), (-9.685508728027344, -4.842754364013672, [-5.866477966308594, -3.81903076171875])]",124439808,gpt2
Raspberry is a,fruit.,raspberry,fruit,19,"[(-12.691246032714844, -6.345623016357422, [-9.009780883789062, -3.6814651489257812]), (-10.367225646972656, -5.183612823486328, [-7.228218078613281, -3.139007568359375]), (-10.504997253417969, -5.252498626708984, [-8.042427062988281, -2.4625701904296875]), (-12.019126892089844, -6.009563446044922, [-8.282257080078125, -3.7368698120117188]), (-12.391090393066406, -6.195545196533203, [-9.126335144042969, -3.2647552490234375])]",124439808,gpt2
Lemon is a,fruit.,lemon,fruit,20,"[(-12.313789367675781, -6.156894683837891, [-8.599472045898438, -3.7143173217773438]), (-10.825218200683594, -5.412609100341797, [-7.0859222412109375, -3.7392959594726562]), (-12.251747131347656, -6.125873565673828, [-8.103515625, -4.148231506347656]), (-12.126327514648438, -6.063163757324219, [-8.414108276367188, -3.71221923828125]), (-10.825325012207031, -5.412662506103516, [-6.772789001464844, -4.0525360107421875])]",124439808,gpt2
Black raspberry is a,fruit.,black raspberry,fruit,21,"[(-9.6748046875, -4.83740234375, [-5.4743804931640625, -4.2004241943359375]), (-9.141708374023438, -4.570854187011719, [-6.2100982666015625, -2.931610107421875]), (-12.0018310546875, -6.00091552734375, [-7.550994873046875, -4.450836181640625]), (-9.83740234375, -4.918701171875, [-6.405059814453125, -3.432342529296875]), (-9.732803344726562, -4.866401672363281, [-6.214630126953125, -3.5181732177734375])]",124439808,gpt2
Boysenberry is a,fruit.,boysenberry,fruit,22,"[(-10.441398620605469, -5.220699310302734, [-7.134246826171875, -3.3071517944335938]), (-13.438743591308594, -6.719371795654297, [-8.987892150878906, -4.4508514404296875]), (-8.280952453613281, -4.140476226806641, [-5.0289154052734375, -3.2520370483398438]), (-12.493392944335938, -6.246696472167969, [-8.665214538574219, -3.8281784057617188]), (-10.576705932617188, -5.288352966308594, [-6.811882019042969, -3.7648239135742188])]",124439808,gpt2
Watermelon is a,fruit.,watermelon,fruit,23,"[(-8.200553894042969, -4.100276947021484, [-3.7701950073242188, -4.43035888671875]), (-8.111488342285156, -4.055744171142578, [-3.8397445678710938, -4.2717437744140625]), (-7.193870544433594, -3.596935272216797, [-4.059356689453125, -3.1345138549804688]), (-7.889915466308594, -3.944957733154297, [-3.4892349243164062, -4.4006805419921875]), (-7.5523223876953125, -3.7761611938476562, [-4.2458038330078125, -3.3065185546875])]",124439808,gpt2
Cantaloupe is a,fruit.,cantaloupe,fruit,24,"[(-12.069908142089844, -6.034954071044922, [-8.039344787597656, -4.0305633544921875]), (-9.465278625488281, -4.732639312744141, [-5.990074157714844, -3.4752044677734375]), (-11.4847412109375, -5.74237060546875, [-7.510597229003906, -3.9741439819335938]), (-12.384521484375, -6.1922607421875, [-7.8698883056640625, -4.5146331787109375]), (-11.693283081054688, -5.846641540527344, [-7.524345397949219, -4.168937683105469])]",124439808,gpt2
Lime is a,fruit.,lime,fruit,25,"[(-10.292617797851562, -5.146308898925781, [-7.351615905761719, -2.9410018920898438]), (-12.130828857421875, -6.0654144287109375, [-8.825668334960938, -3.3051605224609375]), (-11.612785339355469, -5.806392669677734, [-8.20721435546875, -3.4055709838867188]), (-13.995552062988281, -6.997776031494141, [-8.7452392578125, -5.250312805175781]), (-12.093849182128906, -6.046924591064453, [-7.784965515136719, -4.3088836669921875])]",124439808,gpt2
Tangelo is a,fruit.,tangelo,fruit,26,"[(-15.10760498046875, -7.553802490234375, [-10.188652038574219, -4.918952941894531]), (-14.46722412109375, -7.233612060546875, [-10.611709594726562, -3.8555145263671875]), (-15.786491394042969, -7.893245697021484, [-11.782966613769531, -4.0035247802734375]), (-14.97802734375, -7.489013671875, [-10.237350463867188, -4.7406768798828125]), (-13.163749694824219, -6.581874847412109, [-10.045173645019531, -3.1185760498046875])]",124439808,gpt2
Papaya is a,fruit.,papaya,fruit,27,"[(-12.581375122070312, -6.290687561035156, [-8.344200134277344, -4.237174987792969]), (-12.207481384277344, -6.103740692138672, [-7.46337890625, -4.744102478027344]), (-12.697052001953125, -6.3485260009765625, [-8.319808959960938, -4.3772430419921875]), (-12.524360656738281, -6.262180328369141, [-7.939704895019531, -4.58465576171875]), (-11.792617797851562, -5.896308898925781, [-7.276817321777344, -4.515800476074219])]",124439808,gpt2
Honeydew is a,fruit.,honeydew,fruit,28,"[(-11.814537048339844, -5.907268524169922, [-7.507911682128906, -4.3066253662109375]), (-13.589469909667969, -6.794734954833984, [-8.829475402832031, -4.7599945068359375]), (-12.688941955566406, -6.344470977783203, [-8.623191833496094, -4.0657501220703125]), (-12.361358642578125, -6.1806793212890625, [-8.573417663574219, -3.7879409790039062]), (-11.904037475585938, -5.952018737792969, [-8.275321960449219, -3.6287155151367188])]",124439808,gpt2
Fig is a,fruit.,fig,fruit,29,"[(-13.419570922851562, -6.709785461425781, [-9.581649780273438, -3.837921142578125]), (-14.609230041503906, -7.304615020751953, [-9.918357849121094, -4.6908721923828125]), (-15.251152038574219, -7.625576019287109, [-11.195884704589844, -4.055267333984375]), (-13.64642333984375, -6.823211669921875, [-10.370361328125, -3.27606201171875]), (-15.157135009765625, -7.5785675048828125, [-10.137420654296875, -5.01971435546875])]",124439808,gpt2
Mango is a,fruit.,mango,fruit,30,"[(-12.529678344726562, -6.264839172363281, [-8.121940612792969, -4.407737731933594]), (-12.889183044433594, -6.444591522216797, [-8.383689880371094, -4.5054931640625]), (-11.404556274414062, -5.702278137207031, [-8.528335571289062, -2.876220703125]), (-12.434280395507812, -6.217140197753906, [-8.457084655761719, -3.9771957397460938]), (-12.063179016113281, -6.031589508056641, [-8.613777160644531, -3.44940185546875])]",124439808,gpt2
Guava is a,fruit.,guava,fruit,31,"[(-12.490730285644531, -6.245365142822266, [-8.395896911621094, -4.0948333740234375]), (-12.873809814453125, -6.4369049072265625, [-8.562416076660156, -4.311393737792969]), (-13.086593627929688, -6.543296813964844, [-9.173622131347656, -3.9129714965820312]), (-12.598346710205078, -6.299173355102539, [-8.32891845703125, -4.269428253173828]), (-13.308578491210938, -6.654289245605469, [-8.418800354003906, -4.889778137207031])]",124439808,gpt2
Pomegranate is a,fruit.,pomegranate,fruit,32,"[(-9.031570434570312, -4.515785217285156, [-4.66925048828125, -4.3623199462890625]), (-9.215721130371094, -4.607860565185547, [-4.692008972167969, -4.523712158203125]), (-9.212608337402344, -4.606304168701172, [-4.954170227050781, -4.2584381103515625]), (-9.658729553222656, -4.829364776611328, [-5.016471862792969, -4.6422576904296875]), (-9.678977966308594, -4.839488983154297, [-4.594047546386719, -5.084930419921875])]",124439808,gpt2
Cranberry is a,fruit.,cranberry,fruit,33,"[(-7.4754638671875, -3.73773193359375, [-3.8223953247070312, -3.6530685424804688]), (-9.869544982910156, -4.934772491455078, [-5.6492919921875, -4.220252990722656]), (-9.699569702148438, -4.849784851074219, [-6.08648681640625, -3.6130828857421875]), (-9.2230224609375, -4.61151123046875, [-5.2161407470703125, -4.0068817138671875]), (-8.412117004394531, -4.206058502197266, [-5.34307861328125, -3.0690383911132812])]",124439808,gpt2
Passion fruit is a,fruit.,passion fruit,fruit,34,"[(-8.075576782226562, -4.037788391113281, [-4.007514953613281, -4.068061828613281]), (-8.492500305175781, -4.246250152587891, [-4.041130065917969, -4.4513702392578125]), (-8.120193481445312, -4.060096740722656, [-3.869964599609375, -4.2502288818359375]), (-9.30035400390625, -4.650177001953125, [-3.8763427734375, -5.42401123046875]), (-9.098976135253906, -4.549488067626953, [-3.6254959106445312, -5.473480224609375])]",124439808,gpt2
Prune is a,fruit.,prune,fruit,35,"[(-14.72830581665039, -7.364152908325195, [-9.499443054199219, -5.228862762451172]), (-13.304534912109375, -6.6522674560546875, [-9.303413391113281, -4.001121520996094]), (-13.280326843261719, -6.640163421630859, [-9.44952392578125, -3.8308029174804688]), (-13.723770141601562, -6.861885070800781, [-9.305717468261719, -4.418052673339844]), (-12.095542907714844, -6.047771453857422, [-8.555320739746094, -3.54022216796875])]",124439808,gpt2
Gooseberry is a,fruit.,gooseberry,fruit,36,"[(-9.16961669921875, -4.584808349609375, [-5.404518127441406, -3.7650985717773438]), (-9.927803039550781, -4.963901519775391, [-6.2464752197265625, -3.6813278198242188]), (-9.254562377929688, -4.627281188964844, [-4.863212585449219, -4.391349792480469]), (-9.279579162597656, -4.639789581298828, [-4.3593292236328125, -4.920249938964844]), (-9.682479858398438, -4.841239929199219, [-5.429229736328125, -4.2532501220703125])]",124439808,gpt2
Date is a,fruit.,date,fruit,37,"[(-13.626441955566406, -6.813220977783203, [-10.140029907226562, -3.4864120483398438]), (-13.628440856933594, -6.814220428466797, [-11.074188232421875, -2.5542526245117188]), (-13.778648376464844, -6.889324188232422, [-10.061622619628906, -3.7170257568359375]), (-14.736518859863281, -7.368259429931641, [-11.2418212890625, -3.4946975708007812]), (-14.007049560546875, -7.0035247802734375, [-10.793266296386719, -3.2137832641601562])]",124439808,gpt2
Kumquat is a,fruit.,kumquat,fruit,38,"[(-12.910385131835938, -6.455192565917969, [-9.049583435058594, -3.8608016967773438]), (-13.051345825195312, -6.525672912597656, [-8.49639892578125, -4.5549468994140625]), (-13.155403137207031, -6.577701568603516, [-8.950347900390625, -4.205055236816406]), (-12.274650573730469, -6.137325286865234, [-8.254768371582031, -4.0198822021484375]), (-13.032127380371094, -6.516063690185547, [-9.246017456054688, -3.7861099243164062])]",124439808,gpt2
Raisin is a,fruit.,raisin,fruit,39,"[(-15.883651733398438, -7.941825866699219, [-10.8092041015625, -5.0744476318359375]), (-14.750984191894531, -7.375492095947266, [-9.846954345703125, -4.904029846191406]), (-14.467803955078125, -7.2339019775390625, [-10.079330444335938, -4.3884735107421875]), (-13.290428161621094, -6.645214080810547, [-9.274642944335938, -4.015785217285156]), (-14.043174743652344, -7.021587371826172, [-9.816886901855469, -4.226287841796875])]",124439808,gpt2
Muskmelon is a,fruit.,muskmelon,fruit,40,"[(-13.992134094238281, -6.996067047119141, [-9.140869140625, -4.851264953613281]), (-11.98028564453125, -5.990142822265625, [-8.06353759765625, -3.916748046875]), (-12.578254699707031, -6.289127349853516, [-8.493576049804688, -4.084678649902344]), (-12.472953796386719, -6.236476898193359, [-8.407485961914062, -4.065467834472656]), (-12.604591369628906, -6.302295684814453, [-8.466171264648438, -4.138420104980469])]",124439808,gpt2
Persimmon is a,fruit.,persimmon,fruit,41,"[(-11.890823364257812, -5.945411682128906, [-8.088127136230469, -3.8026962280273438]), (-12.380455017089844, -6.190227508544922, [-9.090965270996094, -3.28948974609375]), (-12.98028564453125, -6.490142822265625, [-8.836288452148438, -4.1439971923828125]), (-13.30694580078125, -6.653472900390625, [-8.877357482910156, -4.429588317871094]), (-12.634536743164062, -6.317268371582031, [-8.968009948730469, -3.6665267944335938])]",124439808,gpt2
Pawpaw is a,fruit.,pawpaw,fruit,42,"[(-14.635047912597656, -7.317523956298828, [-9.793106079101562, -4.841941833496094]), (-15.011577606201172, -7.505788803100586, [-9.874855041503906, -5.136722564697266]), (-13.875007629394531, -6.937503814697266, [-9.468582153320312, -4.406425476074219]), (-13.013450622558594, -6.506725311279297, [-8.91253662109375, -4.100914001464844]), (-13.241653442382812, -6.620826721191406, [-9.5096435546875, -3.7320098876953125])]",124439808,gpt2
Coconut is a,fruit.,coconut,fruit,43,"[(-10.234016418457031, -5.117008209228516, [-5.833648681640625, -4.400367736816406]), (-9.329521179199219, -4.664760589599609, [-5.26123046875, -4.068290710449219]), (-10.847099304199219, -5.423549652099609, [-6.015937805175781, -4.8311614990234375]), (-10.360450744628906, -5.180225372314453, [-5.501800537109375, -4.858650207519531]), (-10.879745483398438, -5.439872741699219, [-6.289085388183594, -4.590660095214844])]",124439808,gpt2
Avocado is a,fruit.,avocado,fruit,44,"[(-8.900436401367188, -4.450218200683594, [-5.027778625488281, -3.8726577758789062]), (-10.240470886230469, -5.120235443115234, [-5.8247222900390625, -4.415748596191406]), (-7.954437255859375, -3.9772186279296875, [-4.733367919921875, -3.2210693359375]), (-10.306602478027344, -5.153301239013672, [-5.846656799316406, -4.4599456787109375]), (-9.204444885253906, -4.602222442626953, [-4.802299499511719, -4.4021453857421875])]",124439808,gpt2
Pumpkin is a,fruit.,pumpkin,fruit,45,"[(-12.864814758300781, -6.432407379150391, [-8.911155700683594, -3.9536590576171875]), (-11.071273803710938, -5.535636901855469, [-7.602409362792969, -3.4688644409179688]), (-11.000694274902344, -5.500347137451172, [-7.3308563232421875, -3.6698379516601562]), (-10.776412963867188, -5.388206481933594, [-7.435981750488281, -3.3404312133789062]), (-10.256805419921875, -5.1284027099609375, [-6.7388763427734375, -3.5179290771484375])]",124439808,gpt2
Tomato is a,fruit.,tomato,fruit,46,"[(-16.346664428710938, -8.173332214355469, [-11.070014953613281, -5.276649475097656]), (-14.87652587890625, -7.438262939453125, [-10.072319030761719, -4.804206848144531]), (-14.199668884277344, -7.099834442138672, [-10.037338256835938, -4.162330627441406]), (-13.5228271484375, -6.76141357421875, [-9.453849792480469, -4.068977355957031]), (-14.152763366699219, -7.076381683349609, [-9.643989562988281, -4.5087738037109375])]",124439808,gpt2
Nut is a,fruit.,nut,fruit,47,"[(-8.99114990234375, -4.495574951171875, [-6.5833282470703125, -2.4078216552734375]), (-10.566856384277344, -5.283428192138672, [-6.9766998291015625, -3.5901565551757812]), (-9.709388732910156, -4.854694366455078, [-6.6535797119140625, -3.0558090209960938]), (-10.784835815429688, -5.392417907714844, [-7.297035217285156, -3.4878005981445312]), (-9.63824462890625, -4.819122314453125, [-6.587623596191406, -3.0506210327148438])]",124439808,gpt2
Gourd is a,fruit.,gourd,fruit,48,"[(-13.358589172363281, -6.679294586181641, [-9.155845642089844, -4.2027435302734375]), (-14.222526550292969, -7.111263275146484, [-9.407829284667969, -4.814697265625]), (-13.01324462890625, -6.506622314453125, [-9.277069091796875, -3.736175537109375]), (-12.728775024414062, -6.364387512207031, [-9.16644287109375, -3.5623321533203125]), (-13.107040405273438, -6.553520202636719, [-9.123931884765625, -3.9831085205078125])]",124439808,gpt2
Olive is a,fruit.,olive,fruit,49,"[(-12.482765197753906, -6.241382598876953, [-8.277030944824219, -4.2057342529296875]), (-14.207588195800781, -7.103794097900391, [-9.841636657714844, -4.3659515380859375]), (-13.436553955078125, -6.7182769775390625, [-8.964706420898438, -4.4718475341796875]), (-11.471626281738281, -5.735813140869141, [-7.628791809082031, -3.84283447265625]), (-14.396614074707031, -7.198307037353516, [-10.032073974609375, -4.364540100097656])]",124439808,gpt2
Pickle is a,fruit.,pickle,fruit,50,"[(-12.545059204101562, -6.272529602050781, [-9.351173400878906, -3.1938858032226562]), (-12.905670166015625, -6.4528350830078125, [-9.160072326660156, -3.7455978393554688]), (-13.756156921386719, -6.878078460693359, [-10.112464904785156, -3.6436920166015625]), (-13.860031127929688, -6.930015563964844, [-9.586967468261719, -4.273063659667969]), (-13.079681396484375, -6.5398406982421875, [-9.598281860351562, -3.4813995361328125])]",124439808,gpt2
Squash is a,fruit.,squash,fruit,51,"[(-14.445877075195312, -7.222938537597656, [-9.2626953125, -5.1831817626953125]), (-14.656055450439453, -7.328027725219727, [-9.185897827148438, -5.470157623291016]), (-13.11285400390625, -6.556427001953125, [-8.837074279785156, -4.275779724121094]), (-14.674888610839844, -7.337444305419922, [-9.498580932617188, -5.176307678222656]), (-14.014228820800781, -7.007114410400391, [-9.561302185058594, -4.4529266357421875])]",124439808,gpt2
A pant is a,clothing.,pant,clothing,1,"[(-11.863861083984375, -5.9319305419921875, [-7.040679931640625, -4.82318115234375]), (-12.28680419921875, -6.143402099609375, [-6.655174255371094, -5.631629943847656]), (-13.087249755859375, -6.5436248779296875, [-7.3175506591796875, -5.7696990966796875]), (-10.563545227050781, -5.281772613525391, [-6.1481475830078125, -4.415397644042969]), (-11.6348876953125, -5.81744384765625, [-7.772895812988281, -3.8619918823242188])]",124439808,gpt2
A shirt is a,clothing.,shirt,clothing,2,"[(-10.035247802734375, -5.0176239013671875, [-6.949371337890625, -3.08587646484375]), (-11.27789306640625, -5.638946533203125, [-7.016998291015625, -4.260894775390625]), (-11.442886352539062, -5.721443176269531, [-8.88360595703125, -2.5592803955078125]), (-11.777023315429688, -5.888511657714844, [-6.787956237792969, -4.989067077636719]), (-11.557235717773438, -5.778617858886719, [-6.838386535644531, -4.718849182128906])]",124439808,gpt2
A dress is a,clothing.,dress,clothing,3,"[(-9.288772583007812, -4.644386291503906, [-6.1693572998046875, -3.119415283203125]), (-11.97540283203125, -5.987701416015625, [-8.363594055175781, -3.6118087768554688]), (-8.895515441894531, -4.447757720947266, [-6.642974853515625, -2.2525405883789062]), (-9.679580688476562, -4.839790344238281, [-6.942543029785156, -2.7370376586914062]), (-10.562454223632812, -5.281227111816406, [-6.583244323730469, -3.9792098999023438])]",124439808,gpt2
A skirt is a,clothing.,skirt,clothing,4,"[(-12.512168884277344, -6.256084442138672, [-6.6467437744140625, -5.865425109863281]), (-10.698585510253906, -5.349292755126953, [-5.730857849121094, -4.9677276611328125]), (-10.255119323730469, -5.127559661865234, [-5.098976135253906, -5.1561431884765625]), (-12.077262878417969, -6.038631439208984, [-7.647926330566406, -4.4293365478515625]), (-12.147300720214844, -6.073650360107422, [-7.260231018066406, -4.8870697021484375])]",124439808,gpt2
A blouse is a,clothing.,blouse,clothing,5,"[(-12.411270141601562, -6.205635070800781, [-7.6092529296875, -4.8020172119140625]), (-13.354293823242188, -6.677146911621094, [-8.236656188964844, -5.117637634277344]), (-11.600166320800781, -5.800083160400391, [-7.4239349365234375, -4.176231384277344]), (-11.949691772460938, -5.974845886230469, [-6.77557373046875, -5.1741180419921875]), (-12.779182434082031, -6.389591217041016, [-7.3170166015625, -5.462165832519531])]",124439808,gpt2
A suit is a,clothing.,suit,clothing,6,"[(-15.936439514160156, -7.968219757080078, [-10.806388854980469, -5.1300506591796875]), (-15.319549560546875, -7.6597747802734375, [-10.743072509765625, -4.57647705078125]), (-11.876602172851562, -5.938301086425781, [-8.055374145507812, -3.82122802734375]), (-14.157058715820312, -7.078529357910156, [-8.949539184570312, -5.20751953125]), (-16.501998901367188, -8.250999450683594, [-10.96270751953125, -5.5392913818359375])]",124439808,gpt2
A slack is a,clothing.,slack,clothing,7,"[(-14.836051940917969, -7.418025970458984, [-9.532180786132812, -5.303871154785156]), (-14.786216735839844, -7.393108367919922, [-10.200355529785156, -4.5858612060546875]), (-13.671379089355469, -6.835689544677734, [-9.921669006347656, -3.7497100830078125]), (-14.630767822265625, -7.3153839111328125, [-9.045433044433594, -5.585334777832031]), (-14.38702392578125, -7.193511962890625, [-10.27337646484375, -4.1136474609375])]",124439808,gpt2
A jacket is a,clothing.,jacket,clothing,8,"[(-10.927902221679688, -5.463951110839844, [-6.304420471191406, -4.623481750488281]), (-10.851448059082031, -5.425724029541016, [-6.26123046875, -4.590217590332031]), (-10.136009216308594, -5.068004608154297, [-7.479057312011719, -2.656951904296875]), (-10.735565185546875, -5.3677825927734375, [-6.116569519042969, -4.618995666503906]), (-9.245491027832031, -4.622745513916016, [-4.814552307128906, -4.430938720703125])]",124439808,gpt2
A coat is a,clothing.,coat,clothing,9,"[(-9.725624084472656, -4.862812042236328, [-7.309196472167969, -2.4164276123046875]), (-10.631095886230469, -5.315547943115234, [-7.10089111328125, -3.5302047729492188]), (-12.423042297363281, -6.211521148681641, [-8.847328186035156, -3.575714111328125]), (-11.32940673828125, -5.664703369140625, [-7.183807373046875, -4.145599365234375]), (-11.238670349121094, -5.619335174560547, [-6.45220947265625, -4.786460876464844])]",124439808,gpt2
A sweater is a,clothing.,sweater,clothing,10,"[(-10.517410278320312, -5.258705139160156, [-6.532958984375, -3.9844512939453125]), (-9.026130676269531, -4.513065338134766, [-6.2222747802734375, -2.8038558959960938]), (-9.927970886230469, -4.963985443115234, [-6.107627868652344, -3.820343017578125]), (-12.00308609008789, -6.001543045043945, [-7.6264495849609375, -4.376636505126953]), (-10.722381591796875, -5.3611907958984375, [-6.4102020263671875, -4.3121795654296875])]",124439808,gpt2
A sweatshirt is a,clothing.,sweatshirt,clothing,11,"[(-14.075653076171875, -7.0378265380859375, [-8.250808715820312, -5.8248443603515625]), (-12.899971008300781, -6.449985504150391, [-8.104347229003906, -4.795623779296875]), (-10.239791870117188, -5.119895935058594, [-6.155693054199219, -4.084098815917969]), (-12.805084228515625, -6.4025421142578125, [-7.659294128417969, -5.145790100097656]), (-11.76788330078125, -5.883941650390625, [-7.667137145996094, -4.100746154785156])]",124439808,gpt2
An underpant is a,clothing.,underpant,clothing,12,"[(-14.199760437011719, -7.099880218505859, [-9.203414916992188, -4.996345520019531]), (-15.189010620117188, -7.594505310058594, [-10.245529174804688, -4.9434814453125]), (-13.4144287109375, -6.70721435546875, [-9.113578796386719, -4.300849914550781]), (-13.429237365722656, -6.714618682861328, [-8.919921875, -4.509315490722656]), (-13.867721557617188, -6.933860778808594, [-9.658180236816406, -4.209541320800781])]",124439808,gpt2
A sports jacket is a,clothing.,sports jacket,clothing,13,"[(-13.80047607421875, -6.900238037109375, [-7.3694610595703125, -6.4310150146484375]), (-11.573577880859375, -5.7867889404296875, [-6.217567443847656, -5.356010437011719]), (-13.484352111816406, -6.742176055908203, [-7.726051330566406, -5.75830078125]), (-13.658287048339844, -6.829143524169922, [-8.615547180175781, -5.0427398681640625]), (-12.664649963378906, -6.332324981689453, [-8.096244812011719, -4.5684051513671875])]",124439808,gpt2
A jumper is a,clothing.,jumper,clothing,14,"[(-15.186050415039062, -7.593025207519531, [-9.684776306152344, -5.501274108886719]), (-13.651237487792969, -6.825618743896484, [-9.806076049804688, -3.8451614379882812]), (-16.01995086669922, -8.00997543334961, [-11.613037109375, -4.406913757324219]), (-13.802474975585938, -6.901237487792969, [-8.776466369628906, -5.026008605957031]), (-14.669357299804688, -7.334678649902344, [-11.217185974121094, -3.4521713256835938])]",124439808,gpt2
A panty is a,clothing.,panty,clothing,15,"[(-12.490287780761719, -6.245143890380859, [-8.401222229003906, -4.0890655517578125]), (-11.687004089355469, -5.843502044677734, [-7.605068206787109, -4.081935882568359]), (-11.728530883789062, -5.864265441894531, [-7.059135437011719, -4.669395446777344]), (-10.944206237792969, -5.472103118896484, [-5.981109619140625, -4.963096618652344]), (-11.132743835449219, -5.566371917724609, [-7.4588470458984375, -3.6738967895507812])]",124439808,gpt2
A sock is a,clothing.,sock,clothing,16,"[(-11.690254211425781, -5.845127105712891, [-8.5372314453125, -3.1530227661132812]), (-11.855987548828125, -5.9279937744140625, [-8.072914123535156, -3.7830734252929688]), (-14.061470031738281, -7.030735015869141, [-8.855461120605469, -5.2060089111328125]), (-11.151885986328125, -5.5759429931640625, [-8.115882873535156, -3.0360031127929688]), (-13.650825500488281, -6.825412750244141, [-8.87603759765625, -4.774787902832031])]",124439808,gpt2
A parka is a,clothing.,parka,clothing,17,"[(-14.759490966796875, -7.3797454833984375, [-9.568809509277344, -5.190681457519531]), (-14.704574584960938, -7.352287292480469, [-8.582626342773438, -6.1219482421875]), (-13.487014770507812, -6.743507385253906, [-9.385406494140625, -4.1016082763671875]), (-12.915229797363281, -6.457614898681641, [-7.95379638671875, -4.961433410644531]), (-13.115859985351562, -6.557929992675781, [-8.86834716796875, -4.2475128173828125])]",124439808,gpt2
A pajama is a,clothing.,pajama,clothing,18,"[(-13.528560638427734, -6.764280319213867, [-9.062999725341797, -4.4655609130859375]), (-14.673873901367188, -7.336936950683594, [-10.757270812988281, -3.9166030883789062]), (-13.765830993652344, -6.882915496826172, [-9.099441528320312, -4.666389465332031]), (-12.070610046386719, -6.035305023193359, [-7.341796875, -4.728813171386719]), (-12.654533386230469, -6.327266693115234, [-7.425895690917969, -5.2286376953125])]",124439808,gpt2
An undershirt is a,clothing.,undershirt,clothing,19,"[(-12.245338439941406, -6.122669219970703, [-7.061286926269531, -5.184051513671875]), (-10.919319152832031, -5.459659576416016, [-5.524726867675781, -5.39459228515625]), (-11.8895263671875, -5.94476318359375, [-6.583290100097656, -5.306236267089844]), (-12.904151916503906, -6.452075958251953, [-7.123512268066406, -5.7806396484375]), (-10.496414184570312, -5.248207092285156, [-4.955390930175781, -5.541023254394531])]",124439808,gpt2
