preamble,stimulus,item,category,rank,"score (sum, mean, [list)",params,model
A bench is a,tool.,bench,tool,21,"[(-5.927565574645996, -2.963782787322998, [-5.878230094909668, -0.049335479736328125]), (-5.260082244873047, -2.6300411224365234, [-5.196918487548828, -0.06316375732421875]), (-6.87384557723999, -3.436922788619995, [-6.760657787322998, -0.11318778991699219]), (-5.75506067276001, -2.877530336380005, [-5.654242038726807, -0.10081863403320312]), (-7.241716384887695, -3.6208581924438477, [-7.122014999389648, -0.11970138549804688])]",109514298,bert-base-uncased
A plier is a,tool.,plier,tool,22,"[(-3.361021041870117, -1.6805105209350586, [-3.329050064086914, -0.031970977783203125]), (-4.579551696777344, -2.289775848388672, [-4.526971817016602, -0.05257987976074219]), (-4.649706840515137, -2.3248534202575684, [-4.615504264831543, -0.03420257568359375]), (-5.321372985839844, -2.660686492919922, [-5.292991638183594, -0.02838134765625]), (-5.69087553024292, -2.84543776512146, [-5.643876552581787, -0.04699897766113281])]",109514298,bert-base-uncased
A wrench is a,tool.,wrench,tool,23,"[(-3.3956398963928223, -1.6978199481964111, [-3.3622841835021973, -0.033355712890625]), (-2.581437110900879, -1.2907185554504395, [-2.5107431411743164, -0.0706939697265625]), (-1.9567508697509766, -0.9783754348754883, [-1.919118881225586, -0.037631988525390625]), (-1.9989185333251953, -0.9994592666625977, [-1.8997135162353516, -0.09920501708984375]), (-2.0384740829467773, -1.0192370414733887, [-2.0113840103149414, -0.027090072631835938])]",109514298,bert-base-uncased
A ladder is a,tool.,ladder,tool,24,"[(-7.747562408447266, -3.873781204223633, [-7.685277938842773, -0.06228446960449219]), (-8.743820190429688, -4.371910095214844, [-8.682815551757812, -0.061004638671875]), (-10.182151794433594, -5.091075897216797, [-10.099388122558594, -0.082763671875]), (-8.323551177978516, -4.161775588989258, [-8.289018630981445, -0.03453254699707031]), (-8.684551239013672, -4.342275619506836, [-8.583881378173828, -0.10066986083984375])]",109514298,bert-base-uncased
A lathe is a,tool.,lathe,tool,25,"[(-2.027337074279785, -1.0136685371398926, [-1.9789628982543945, -0.048374176025390625]), (-3.8313398361206055, -1.9156699180603027, [-3.747673988342285, -0.08366584777832031]), (-3.1044740676879883, -1.5522370338439941, [-3.0664587020874023, -0.03801536560058594]), (-3.293635368347168, -1.646817684173584, [-3.22817325592041, -0.06546211242675781]), (-3.5030651092529297, -1.7515325546264648, [-3.463336944580078, -0.03972816467285156])]",109514298,bert-base-uncased
A vise is a,tool.,vise,tool,26,"[(-6.666607856750488, -3.333303928375244, [-6.569584846496582, -0.09702301025390625]), (-4.688243865966797, -2.3441219329833984, [-4.647361755371094, -0.040882110595703125]), (-6.058697700500488, -3.029348850250244, [-6.014336585998535, -0.044361114501953125]), (-4.619794845581055, -2.3098974227905273, [-4.563360214233398, -0.05643463134765625]), (-6.116479873657227, -3.0582399368286133, [-6.060510635375977, -0.05596923828125])]",109514298,bert-base-uncased
A screw is a,tool.,screw,tool,27,"[(-4.184089660644531, -2.0920448303222656, [-4.107271194458008, -0.07681846618652344]), (-4.391489505767822, -2.195744752883911, [-4.2669453620910645, -0.12454414367675781]), (-3.9523839950561523, -1.9761919975280762, [-3.906317710876465, -0.0460662841796875]), (-3.0218029022216797, -1.5109014511108398, [-2.975118637084961, -0.04668426513671875]), (-3.540576934814453, -1.7702884674072266, [-3.491016387939453, -0.049560546875])]",109514298,bert-base-uncased
A wood is a,tool.,wood,tool,28,"[(-4.469858646392822, -2.234929323196411, [-4.375010013580322, -0.0948486328125]), (-6.128172397613525, -3.0640861988067627, [-6.065338611602783, -0.06283378601074219]), (-4.778892517089844, -2.389446258544922, [-4.721330642700195, -0.05756187438964844]), (-6.484508991241455, -3.2422544956207275, [-6.3632283210754395, -0.12128067016601562]), (-4.897465705871582, -2.448732852935791, [-4.842726707458496, -0.05473899841308594])]",109514298,bert-base-uncased
A wedge is a,tool.,wedge,tool,29,"[(-7.8068766593933105, -3.9034383296966553, [-7.775378704071045, -0.031497955322265625]), (-6.917590141296387, -3.4587950706481934, [-6.863411903381348, -0.05417823791503906]), (-4.617278575897217, -2.3086392879486084, [-4.556422710418701, -0.060855865478515625]), (-6.925436496734619, -3.4627182483673096, [-6.814819812774658, -0.11061668395996094]), (-4.826512336730957, -2.4132561683654785, [-4.740721702575684, -0.08579063415527344])]",109514298,bert-base-uncased
A lumber is a,tool.,lumber,tool,30,"[(-3.158259391784668, -1.579129695892334, [-3.1117944717407227, -0.04646492004394531]), (-3.3714022636413574, -1.6857011318206787, [-3.314540386199951, -0.05686187744140625]), (-5.385608196258545, -2.6928040981292725, [-5.281175136566162, -0.10443305969238281]), (-2.7271080017089844, -1.3635540008544922, [-2.6826744079589844, -0.04443359375]), (-4.87833833694458, -2.43916916847229, [-4.804007053375244, -0.07433128356933594])]",109514298,bert-base-uncased
A blueprint is a,tool.,blueprint,tool,31,"[(-4.81718111038208, -2.40859055519104, [-4.777075290679932, -0.04010581970214844]), (-4.8065595626831055, -2.4032797813415527, [-4.729681968688965, -0.07687759399414062]), (-3.908449172973633, -1.9542245864868164, [-3.868825912475586, -0.039623260498046875]), (-5.419997692108154, -2.709998846054077, [-5.385901927947998, -0.03409576416015625]), (-5.0715789794921875, -2.5357894897460938, [-5.00401496887207, -0.06756401062011719])]",109514298,bert-base-uncased
A brace is a,tool.,brace,tool,32,"[(-5.3519978523254395, -2.6759989261627197, [-5.288153171539307, -0.06384468078613281]), (-5.560929775238037, -2.7804648876190186, [-5.5222392082214355, -0.03869056701660156]), (-5.23319149017334, -2.61659574508667, [-5.06374454498291, -0.1694469451904297]), (-3.7303900718688965, -1.8651950359344482, [-3.696418285369873, -0.03397178649902344]), (-7.784896373748779, -3.8924481868743896, [-7.740880489349365, -0.04401588439941406])]",109514298,bert-base-uncased
An awl is a,tool.,awl,tool,33,"[(-5.674957275390625, -2.8374786376953125, [-5.5755767822265625, -0.0993804931640625]), (-6.878056526184082, -3.439028263092041, [-6.816189765930176, -0.06186676025390625]), (-6.649354457855225, -3.3246772289276123, [-6.591981410980225, -0.057373046875]), (-4.840749263763428, -2.420374631881714, [-4.753245830535889, -0.08750343322753906]), (-4.949371337890625, -2.4746856689453125, [-4.85087776184082, -0.09849357604980469])]",109514298,bert-base-uncased
A crowbar is a,tool.,crowbar,tool,34,"[(-3.0038070678710938, -1.5019035339355469, [-2.9769210815429688, -0.026885986328125]), (-3.238370895385742, -1.619185447692871, [-3.171335220336914, -0.06703567504882812]), (-2.143726348876953, -1.0718631744384766, [-2.033864974975586, -0.10986137390136719]), (-4.5965423583984375, -2.2982711791992188, [-4.539419174194336, -0.05712318420410156]), (-2.3599853515625, -1.17999267578125, [-2.3345718383789062, -0.02541351318359375])]",109514298,bert-base-uncased
A hinge is a,tool.,hinge,tool,35,"[(-4.968279838562012, -2.484139919281006, [-4.912238121032715, -0.056041717529296875]), (-4.286494255065918, -2.143247127532959, [-4.212685585021973, -0.07380867004394531]), (-3.264759063720703, -1.6323795318603516, [-3.1225833892822266, -0.14217567443847656]), (-4.244202136993408, -2.122101068496704, [-4.200098514556885, -0.04410362243652344]), (-4.626916408538818, -2.313458204269409, [-4.529475688934326, -0.09744071960449219])]",109514298,bert-base-uncased
A miter box is a,tool.,miter box,tool,36,"[(-4.238163948059082, -2.119081974029541, [-4.172324180603027, -0.06583976745605469]), (-4.322934150695801, -2.1614670753479004, [-4.263144493103027, -0.05978965759277344]), (-5.120303630828857, -2.5601518154144287, [-5.089786052703857, -0.030517578125]), (-5.141127586364746, -2.570563793182373, [-5.09989070892334, -0.04123687744140625]), (-5.02525520324707, -2.512627601623535, [-4.97589111328125, -0.04936408996582031])]",109514298,bert-base-uncased
A knife is a,tool.,knife,tool,37,"[(-3.3278350830078125, -1.6639175415039062, [-3.220550537109375, -0.1072845458984375]), (-3.1670351028442383, -1.5835175514221191, [-3.10556697845459, -0.06146812438964844]), (-2.794825553894043, -1.3974127769470215, [-2.6282777786254883, -0.1665477752685547]), (-5.003335952758789, -2.5016679763793945, [-4.86126708984375, -0.14206886291503906]), (-2.3539514541625977, -1.1769757270812988, [-2.2568483352661133, -0.09710311889648438])]",109514298,bert-base-uncased
A chalk is a,tool.,chalk,tool,38,"[(-5.947696685791016, -2.973848342895508, [-5.789209365844727, -0.15848731994628906]), (-5.678182125091553, -2.8390910625457764, [-5.5962443351745605, -0.08193778991699219]), (-6.117103099822998, -3.058551549911499, [-6.042233943939209, -0.07486915588378906]), (-5.788655757904053, -2.8943278789520264, [-5.735564708709717, -0.05309104919433594]), (-4.903135299682617, -2.4515676498413086, [-4.834417343139648, -0.06871795654296875])]",109514298,bert-base-uncased
A nut is a,tool.,nut,tool,39,"[(-6.26269006729126, -3.13134503364563, [-6.1466145515441895, -0.11607551574707031]), (-7.077002048492432, -3.538501024246216, [-7.010159015655518, -0.06684303283691406]), (-7.176912307739258, -3.588456153869629, [-7.082515716552734, -0.09439659118652344]), (-8.052428245544434, -4.026214122772217, [-7.9450178146362305, -0.10741043090820312]), (-8.935081481933594, -4.467540740966797, [-8.882492065429688, -0.05258941650390625])]",109514298,bert-base-uncased
A bolt is a,tool.,bolt,tool,40,"[(-3.1649322509765625, -1.5824661254882812, [-3.082094192504883, -0.08283805847167969]), (-3.5377979278564453, -1.7688989639282227, [-3.4316272735595703, -0.106170654296875]), (-4.9420247077941895, -2.4710123538970947, [-4.7243332862854, -0.21769142150878906]), (-3.6475138664245605, -1.8237569332122803, [-3.598487377166748, -0.0490264892578125]), (-4.214662075042725, -2.1073310375213623, [-4.144717693328857, -0.06994438171386719])]",109514298,bert-base-uncased
A plumb line is a,tool.,plumb line,tool,41,"[(-8.361918449401855, -4.180959224700928, [-8.301005363464355, -0.0609130859375]), (-11.93694019317627, -5.968470096588135, [-11.909087181091309, -0.027853012084960938]), (-9.49637508392334, -4.74818754196167, [-9.476609230041504, -0.019765853881835938]), (-8.573572158813477, -4.286786079406738, [-8.437810897827148, -0.13576126098632812]), (-10.088257789611816, -5.044128894805908, [-10.021510124206543, -0.06674766540527344])]",109514298,bert-base-uncased
A brush is a,tool.,brush,tool,42,"[(-2.425191879272461, -1.2125959396362305, [-2.376455307006836, -0.048736572265625]), (-1.459965705871582, -0.729982852935791, [-1.4065141677856445, -0.0534515380859375]), (-2.7719192504882812, -1.3859596252441406, [-2.7171783447265625, -0.05474090576171875]), (-4.110763072967529, -2.0553815364837646, [-4.0506720542907715, -0.06009101867675781]), (-2.947233200073242, -1.473616600036621, [-2.9102954864501953, -0.036937713623046875])]",109514298,bert-base-uncased
A sledge hammer is a,tool.,sledge hammer,tool,43,"[(-2.009549140930176, -1.004774570465088, [-1.981022834777832, -0.02852630615234375]), (-2.083279609680176, -1.041639804840088, [-2.0549402236938477, -0.028339385986328125]), (-0.7296066284179688, -0.3648033142089844, [-0.6898365020751953, -0.03977012634277344]), (-2.963418960571289, -1.4817094802856445, [-2.9317150115966797, -0.031703948974609375]), (-0.910710334777832, -0.455355167388916, [-0.8618917465209961, -0.04881858825683594])]",109514298,bert-base-uncased
A glue is a,tool.,glue,tool,44,"[(-7.115518569946289, -3.5577592849731445, [-7.053688049316406, -0.06183052062988281]), (-3.2671899795532227, -1.6335949897766113, [-3.203158378601074, -0.06403160095214844]), (-5.240464687347412, -2.620232343673706, [-5.203851222991943, -0.03661346435546875]), (-5.700624942779541, -2.8503124713897705, [-5.625942707061768, -0.07468223571777344]), (-6.5009846687316895, -3.2504923343658447, [-6.465948581695557, -0.03503608703613281])]",109514298,bert-base-uncased
A paintbrush is a,tool.,paintbrush,tool,45,"[(-1.5568485260009766, -0.7784242630004883, [-1.5221748352050781, -0.03467369079589844]), (-1.6761646270751953, -0.8380823135375977, [-1.636953353881836, -0.039211273193359375]), (-1.8121376037597656, -0.9060688018798828, [-1.7638988494873047, -0.04823875427246094]), (-0.742802619934082, -0.371401309967041, [-0.6890153884887695, -0.0537872314453125]), (-2.1880006790161133, -1.0940003395080566, [-2.1419496536254883, -0.046051025390625])]",109514298,bert-base-uncased
A varnish is a,tool.,varnish,tool,46,"[(-5.075418949127197, -2.5377094745635986, [-5.028257846832275, -0.047161102294921875]), (-4.648796558380127, -2.3243982791900635, [-4.614908695220947, -0.03388786315917969]), (-5.1699724197387695, -2.5849862098693848, [-5.121281623840332, -0.0486907958984375]), (-5.294134616851807, -2.6470673084259033, [-5.271387577056885, -0.022747039794921875]), (-4.270892143249512, -2.135446071624756, [-4.1828203201293945, -0.08807182312011719])]",109514298,bert-base-uncased
An apron is a,tool.,apron,tool,47,"[(-3.1943817138671875, -1.5971908569335938, [-3.0822105407714844, -0.11217117309570312]), (-4.288200855255127, -2.1441004276275635, [-4.2152581214904785, -0.07294273376464844]), (-3.7102761268615723, -1.8551380634307861, [-3.6352391242980957, -0.07503700256347656]), (-4.832369804382324, -2.416184902191162, [-4.705521583557129, -0.1268482208251953]), (-4.975452423095703, -2.4877262115478516, [-4.90826416015625, -0.06718826293945312])]",109514298,bert-base-uncased
A stapler is a,tool.,stapler,tool,48,"[(-3.708620071411133, -1.8543100357055664, [-3.593137741088867, -0.11548233032226562]), (-2.1139678955078125, -1.0569839477539062, [-2.0666465759277344, -0.047321319580078125]), (-2.9728689193725586, -1.4864344596862793, [-2.915205955505371, -0.0576629638671875]), (-4.456382751464844, -2.228191375732422, [-4.382741928100586, -0.07364082336425781]), (-5.113134860992432, -2.556567430496216, [-5.060560703277588, -0.05257415771484375])]",109514298,bert-base-uncased
An extension cord is a,tool.,extension cord,tool,49,"[(-5.726747035980225, -2.8633735179901123, [-5.676808834075928, -0.049938201904296875]), (-5.577682971954346, -2.788841485977173, [-5.5342583656311035, -0.04342460632324219]), (-6.872504234313965, -3.4362521171569824, [-6.759169578552246, -0.11333465576171875]), (-6.563282012939453, -3.2816410064697266, [-6.528741836547852, -0.03454017639160156]), (-6.403237342834473, -3.2016186714172363, [-6.371769905090332, -0.031467437744140625])]",109514298,bert-base-uncased
A soldering iron is a,tool.,soldering iron,tool,50,"[(-2.656435012817383, -1.3282175064086914, [-2.6152420043945312, -0.04119300842285156]), (-1.6484832763671875, -0.8242416381835938, [-1.6122684478759766, -0.03621482849121094]), (-3.6131138801574707, -1.8065569400787354, [-3.5761666297912598, -0.03694725036621094]), (-3.267972946166992, -1.633986473083496, [-3.1938514709472656, -0.07412147521972656]), (-0.8990650177001953, -0.44953250885009766, [-0.8763179779052734, -0.022747039794921875])]",109514298,bert-base-uncased
A plaster is a,tool.,plaster,tool,51,"[(-4.4692840576171875, -2.2346420288085938, [-4.440334320068359, -0.028949737548828125]), (-5.7551398277282715, -2.8775699138641357, [-5.698588848114014, -0.05655097961425781]), (-6.213580131530762, -3.106790065765381, [-6.113774299621582, -0.09980583190917969]), (-5.882120609283447, -2.9410603046417236, [-5.856415271759033, -0.025705337524414062]), (-8.298751831054688, -4.149375915527344, [-8.266925811767578, -0.031826019287109375])]",109514298,bert-base-uncased
A wheelbarrow is a,tool.,wheelbarrow,tool,52,"[(-4.5774641036987305, -2.2887320518493652, [-4.471770286560059, -0.10569381713867188]), (-4.743363380432129, -2.3716816902160645, [-4.692498207092285, -0.05086517333984375]), (-4.642800331115723, -2.3214001655578613, [-4.622876167297363, -0.019924163818359375]), (-2.8695812225341797, -1.4347906112670898, [-2.816354751586914, -0.053226470947265625]), (-4.23072624206543, -2.115363121032715, [-4.1914215087890625, -0.03930473327636719])]",109514298,bert-base-uncased
An axe is a,tool.,axe,tool,53,"[(-2.5477447509765625, -1.2738723754882812, [-2.501983642578125, -0.0457611083984375]), (-1.828669548034668, -0.914334774017334, [-1.6924200057983398, -0.13624954223632812]), (-3.033604621887207, -1.5168023109436035, [-2.9724111557006836, -0.06119346618652344]), (-2.187284469604492, -1.093642234802246, [-2.082235336303711, -0.10504913330078125]), (-2.1326112747192383, -1.0663056373596191, [-2.067934989929199, -0.06467628479003906])]",109514298,bert-base-uncased
A slide rule is a,tool.,slide rule,tool,54,"[(-9.219548225402832, -4.609774112701416, [-9.163790702819824, -0.05575752258300781]), (-9.074585914611816, -4.537292957305908, [-9.0369234085083, -0.037662506103515625]), (-7.04423713684082, -3.52211856842041, [-6.968498229980469, -0.07573890686035156]), (-8.708499908447266, -4.354249954223633, [-8.662187576293945, -0.04631233215332031]), (-7.150870323181152, -3.575435161590576, [-7.037528038024902, -0.11334228515625])]",109514298,bert-base-uncased
A cement is a,tool.,cement,tool,55,"[(-5.274309158325195, -2.6371545791625977, [-5.217815399169922, -0.05649375915527344]), (-5.151030540466309, -2.5755152702331543, [-5.1131792068481445, -0.03785133361816406]), (-6.243457794189453, -3.1217288970947266, [-6.170009613037109, -0.07344818115234375]), (-3.235072135925293, -1.6175360679626465, [-3.203444480895996, -0.031627655029296875]), (-7.012022018432617, -3.5060110092163086, [-6.977499008178711, -0.03452301025390625])]",109514298,bert-base-uncased
An anvil is a,tool.,anvil,tool,56,"[(-2.6659274101257324, -1.3329637050628662, [-2.6136374473571777, -0.05228996276855469]), (-0.7804222106933594, -0.3902111053466797, [-0.6918735504150391, -0.08854866027832031]), (-1.086334228515625, -0.5431671142578125, [-0.986907958984375, -0.09942626953125]), (-1.7101507186889648, -0.8550753593444824, [-1.6664438247680664, -0.04370689392089844]), (-2.304324150085449, -1.1521620750427246, [-2.2512617111206055, -0.05306243896484375])]",109514298,bert-base-uncased
A hatchet is a,tool.,hatchet,tool,57,"[(-3.4042444229125977, -1.7021222114562988, [-3.3568296432495117, -0.04741477966308594]), (-3.55197811126709, -1.775989055633545, [-3.5194177627563477, -0.03256034851074219]), (-3.8535356521606445, -1.9267678260803223, [-3.8265867233276367, -0.026948928833007812]), (-5.406076431274414, -2.703038215637207, [-5.326532363891602, -0.0795440673828125]), (-4.425449371337891, -2.2127246856689453, [-4.3791656494140625, -0.046283721923828125])]",109514298,bert-base-uncased
A rag is a,tool.,rag,tool,58,"[(-3.63641357421875, -1.818206787109375, [-3.565004348754883, -0.07140922546386719]), (-4.074508190155029, -2.0372540950775146, [-4.0141425132751465, -0.06036567687988281]), (-3.4456539154052734, -1.7228269577026367, [-3.4055614471435547, -0.04009246826171875]), (-3.769176483154297, -1.8845882415771484, [-3.746133804321289, -0.023042678833007812]), (-3.043515205383301, -1.5217576026916504, [-2.976426124572754, -0.06708908081054688])]",109514298,bert-base-uncased
A scissor is a,tool.,scissor,tool,59,"[(-2.955516815185547, -1.4777584075927734, [-2.867176055908203, -0.08834075927734375]), (-4.073452949523926, -2.036726474761963, [-3.9779481887817383, -0.0955047607421875]), (-3.3913841247558594, -1.6956920623779297, [-3.3437347412109375, -0.047649383544921875]), (-4.846724510192871, -2.4233622550964355, [-4.739531517028809, -0.1071929931640625]), (-5.153884410858154, -2.576942205429077, [-5.084451198577881, -0.06943321228027344])]",109514298,bert-base-uncased
A crane is a,tool.,crane,tool,60,"[(-8.148591995239258, -4.074295997619629, [-8.076000213623047, -0.07259178161621094]), (-5.600861549377441, -2.8004307746887207, [-5.574179649353027, -0.026681900024414062]), (-5.9129638671875, -2.95648193359375, [-5.8603057861328125, -0.0526580810546875]), (-4.380873680114746, -2.190436840057373, [-4.3079023361206055, -0.07297134399414062]), (-6.855286121368408, -3.427643060684204, [-6.804808139801025, -0.05047798156738281])]",109514298,bert-base-uncased
Orange is a,fruit.,orange,fruit,1,"[(-6.781338214874268, -3.390669107437134, [-6.636663913726807, -0.14467430114746094]), (-6.364871025085449, -3.1824355125427246, [-6.168932914733887, -0.1959381103515625]), (-5.216301441192627, -2.6081507205963135, [-5.117311954498291, -0.09898948669433594]), (-6.144349098205566, -3.072174549102783, [-5.990433692932129, -0.1539154052734375]), (-7.435958385467529, -3.7179791927337646, [-7.283294200897217, -0.1526641845703125])]",109514298,bert-base-uncased
Apple is a,fruit.,apple,fruit,2,"[(-5.182152271270752, -2.591076135635376, [-5.073866367340088, -0.10828590393066406]), (-4.755720138549805, -2.3778600692749023, [-4.668703079223633, -0.08701705932617188]), (-5.146545886993408, -2.573272943496704, [-5.064795017242432, -0.08175086975097656]), (-3.075767993927002, -1.537883996963501, [-2.9260811805725098, -0.1496868133544922]), (-7.4683756828308105, -3.7341878414154053, [-7.417733669281006, -0.05064201354980469])]",109514298,bert-base-uncased
Banana is a,fruit.,banana,fruit,3,"[(-3.618791103363037, -1.8093955516815186, [-3.4951510429382324, -0.12364006042480469]), (-3.248965263366699, -1.6244826316833496, [-3.1799726486206055, -0.06899261474609375]), (-4.350122928619385, -2.1750614643096924, [-4.201443195343018, -0.1486797332763672]), (-4.288052558898926, -2.144026279449463, [-4.24697208404541, -0.041080474853515625]), (-2.013835906982422, -1.006917953491211, [-1.9218101501464844, -0.0920257568359375])]",109514298,bert-base-uncased
Peach is a,fruit.,peach,fruit,4,"[(-11.055939674377441, -5.527969837188721, [-10.992720603942871, -0.06321907043457031]), (-9.683906555175781, -4.841953277587891, [-9.536596298217773, -0.1473102569580078]), (-8.157539367675781, -4.078769683837891, [-8.048526763916016, -0.10901260375976562]), (-9.085649490356445, -4.542824745178223, [-9.0382080078125, -0.04744148254394531]), (-10.92225170135498, -5.46112585067749, [-10.617476463317871, -0.3047752380371094])]",109514298,bert-base-uncased
Pear is a,fruit.,pear,fruit,5,"[(-5.0143961906433105, -2.5071980953216553, [-4.8411078453063965, -0.17328834533691406]), (-4.695679187774658, -2.347839593887329, [-4.52891206741333, -0.16676712036132812]), (-4.003468990325928, -2.001734495162964, [-3.8974928855895996, -0.10597610473632812]), (-3.647286891937256, -1.823643445968628, [-3.484475612640381, -0.162811279296875]), (-3.9568824768066406, -1.9784412384033203, [-3.8408069610595703, -0.11607551574707031])]",109514298,bert-base-uncased
Apricot is a,fruit.,apricot,fruit,6,"[(-7.028396129608154, -3.514198064804077, [-6.788938045501709, -0.2394580841064453]), (-5.219920635223389, -2.6099603176116943, [-5.153314113616943, -0.06660652160644531]), (-4.924256324768066, -2.462128162384033, [-4.804194450378418, -0.12006187438964844]), (-5.664663791656494, -2.832331895828247, [-5.562685489654541, -0.10197830200195312]), (-5.644350051879883, -2.8221750259399414, [-5.579463958740234, -0.06488609313964844])]",109514298,bert-base-uncased
Tangerine is a,fruit.,tangerine,fruit,7,"[(-6.171572685241699, -3.0857863426208496, [-6.087803840637207, -0.08376884460449219]), (-4.618701934814453, -2.3093509674072266, [-4.457277297973633, -0.1614246368408203]), (-5.37733793258667, -2.688668966293335, [-5.344659328460693, -0.03267860412597656]), (-7.190073013305664, -3.595036506652832, [-7.071910858154297, -0.11816215515136719]), (-7.374412536621094, -3.687206268310547, [-7.2819061279296875, -0.09250640869140625])]",109514298,bert-base-uncased
Plum is a,fruit.,plum,fruit,8,"[(-8.057647705078125, -4.0288238525390625, [-7.995820999145508, -0.06182670593261719]), (-3.4482784271240234, -1.7241392135620117, [-3.3317699432373047, -0.11650848388671875]), (-7.085597991943359, -3.5427989959716797, [-6.976607322692871, -0.10899066925048828]), (-7.372776985168457, -3.6863884925842285, [-7.095009803771973, -0.2777671813964844]), (-7.496181488037109, -3.7480907440185547, [-7.3816070556640625, -0.11457443237304688])]",109514298,bert-base-uncased
Grape is a,fruit.,grape,fruit,9,"[(-5.469127178192139, -2.7345635890960693, [-5.403014659881592, -0.06611251831054688]), (-3.78541898727417, -1.892709493637085, [-3.7003417015075684, -0.08507728576660156]), (-3.6622443199157715, -1.8311221599578857, [-3.6272997856140137, -0.03494453430175781]), (-5.286823272705078, -2.643411636352539, [-5.24211311340332, -0.04471015930175781]), (-4.199408054351807, -2.0997040271759033, [-4.16375207901001, -0.035655975341796875])]",109514298,bert-base-uncased
Nectarine is a,fruit.,nectarine,fruit,10,"[(-5.493678092956543, -2.7468390464782715, [-5.414126396179199, -0.07955169677734375]), (-6.5694379806518555, -3.2847189903259277, [-6.513445854187012, -0.05599212646484375]), (-7.2037272453308105, -3.6018636226654053, [-7.113341808319092, -0.09038543701171875]), (-7.4674072265625, -3.73370361328125, [-7.385026931762695, -0.08238029479980469]), (-6.286710739135742, -3.143355369567871, [-6.178232192993164, -0.10847854614257812])]",109514298,bert-base-uncased
Strawberry is a,fruit.,strawberry,fruit,11,"[(-4.173130989074707, -2.0865654945373535, [-4.133725166320801, -0.03940582275390625]), (-3.145878791809082, -1.572939395904541, [-3.057755470275879, -0.08812332153320312]), (-6.01978874206543, -3.009894371032715, [-5.917211532592773, -0.10257720947265625]), (-5.448269844055176, -2.724134922027588, [-5.402880668640137, -0.04538917541503906]), (-5.837471961975098, -2.918735980987549, [-5.75968074798584, -0.07779121398925781])]",109514298,bert-base-uncased
Grapefruit is a,fruit.,grapefruit,fruit,12,"[(-3.969593048095703, -1.9847965240478516, [-3.9244308471679688, -0.045162200927734375]), (-4.168264389038086, -2.084132194519043, [-4.136796951293945, -0.031467437744140625]), (-3.628342628479004, -1.814171314239502, [-3.576615333557129, -0.051727294921875]), (-5.787334442138672, -2.893667221069336, [-5.718059539794922, -0.06927490234375]), (-4.709166526794434, -2.354583263397217, [-4.661019325256348, -0.04814720153808594])]",109514298,bert-base-uncased
Berry is a,fruit.,berry,fruit,13,"[(-13.313518524169922, -6.656759262084961, [-13.175027847290039, -0.1384906768798828]), (-15.630937576293945, -7.815468788146973, [-15.536943435668945, -0.093994140625]), (-11.052793502807617, -5.526396751403809, [-10.953714370727539, -0.09907913208007812]), (-10.899643898010254, -5.449821949005127, [-10.81789493560791, -0.08174896240234375]), (-14.744979858398438, -7.372489929199219, [-14.63913345336914, -0.10584640502929688])]",109514298,bert-base-uncased
Cherry is a,fruit.,cherry,fruit,14,"[(-11.895476341247559, -5.947738170623779, [-11.77148151397705, -0.12399482727050781]), (-5.319920539855957, -2.6599602699279785, [-5.2575483322143555, -0.06237220764160156]), (-11.02721118927002, -5.51360559463501, [-10.918597221374512, -0.10861396789550781]), (-9.066802024841309, -4.533401012420654, [-8.980856895446777, -0.08594512939453125]), (-13.274930000305176, -6.637465000152588, [-13.221451759338379, -0.053478240966796875])]",109514298,bert-base-uncased
Pineapple is a,fruit.,pineapple,fruit,15,"[(-3.10302734375, -1.551513671875, [-3.0662479400634766, -0.03677940368652344]), (-5.016940593719482, -2.508470296859741, [-4.952207088470459, -0.06473350524902344]), (-4.2208757400512695, -2.1104378700256348, [-4.121462821960449, -0.09941291809082031]), (-4.871758937835693, -2.4358794689178467, [-4.789418697357178, -0.08234024047851562]), (-2.6424694061279297, -1.3212347030639648, [-2.541706085205078, -0.10076332092285156])]",109514298,bert-base-uncased
Blackberry is a,fruit.,blackberry,fruit,16,"[(-6.497833251953125, -3.2489166259765625, [-6.348325729370117, -0.1495075225830078]), (-7.691790580749512, -3.845895290374756, [-7.532832145690918, -0.15895843505859375]), (-7.375559329986572, -3.687779664993286, [-7.2264084815979, -0.14915084838867188]), (-7.447602272033691, -3.7238011360168457, [-7.324067115783691, -0.12353515625]), (-4.670858383178711, -2.3354291915893555, [-4.54981803894043, -0.12104034423828125])]",109514298,bert-base-uncased
Melon is a,fruit.,melon,fruit,17,"[(-8.812128067016602, -4.406064033508301, [-8.653488159179688, -0.15863990783691406]), (-9.575286865234375, -4.7876434326171875, [-9.553190231323242, -0.022096633911132812]), (-10.399617195129395, -5.199808597564697, [-10.252867698669434, -0.14674949645996094]), (-8.172430038452148, -4.086215019226074, [-8.063060760498047, -0.10936927795410156]), (-9.794744491577148, -4.897372245788574, [-9.739316940307617, -0.05542755126953125])]",109514298,bert-base-uncased
